sentence_id	text	class_label	sentiment	subjectivity	word_count
2698	that be how we sign three trade deal into law that be help we to double our export and sell more american product around the world	Yes	0.16666666666666666	0.16666666666666666	26
4326	obviously we have pour billion of dollar into airport security	Yes	0.0	0.5	10
3267	the United States must and will maintain complete access to the Panama Canal	No	0.1	0.4	13
21348	number three stop the federal government be program that now give lowinter loan and job training fund to company that will actually shut down and move to other country but we will not do the same thing for plant that stay here	No	-0.07013888888888889	0.22222222222222224	42
8890	it just take   from the people	No	0.0	0.0	6
9275	the administration bring a criminal action against the people drill up there for oil this massive new resource we have	No	-0.04090909090909092	0.5261363636363636	20
32826	it be just go to be talk	No	0.0	0.0	7
4010	I support we go into Bosnia when a number of my own party and colleague be against that operation in Bosnia	Yes	0.6	1.0	21
286	but I do not agree with a lot of   most of the position of the ACLU	No	0.5	0.5	16
5817	you have get to read what he say	No	0.0	0.0	8
33358	anybody who should be deport we should deport they	No	0.0	0.0	9
24508	but I must tell you I think legalization of narcotic or something of that nature in the face of the medical evidence would be totally counterproductive	No	0.0	0.375	26
28722	I will tell you this I want to do something about this	No	0.0	0.0	12
7323	they have try to undo they	No	0.0	0.0	6
3487	we do not set up a 21stcentury regulatory framework to deal with these problem	No	0.0	0.0	14
19627	you look at the poor people who still live in Cuba	No	-0.13181818181818183	0.55	11
23045	because I go to Washington to fix problem	No	0.0	0.0	8
28335	94 come from the local level	Yes	0.0	0.0	6
9711	that be why everything I will do be design to help small business grow and add job	No	-0.25	0.4	17
7522	he say Sarah and I live on the east side of the mountain	No	0.13636363636363635	0.5	13
27643	part of what have happen be we would forget why we have go	No	0.0	0.0	13
14152	and again you might be able to make amendment all the time Governor but you have get to as president you can not be on all these different side and you can not have this pattern of say well I do this or I do not then the fact come out and you change it	No	0.25	0.6125	55
20013	it be not until we have a Republican Congress you even think about you talk about tax cut	Yes	0.0	0.0	18
11767	I have generally support it but I have see they make some call that I think be highly questionable	No	-0.22499999999999998	0.75	19
6753	I have meet people who struggle with this for year people who be in a marriage because they be live a sort of convention and they struggle with it	No	0.13636363636363635	0.5	29
1020	I propose as you know a reduction to increase the personal exemption from seven hundred and fifty to a thousand dollar	Yes	0.0	0.3	21
25822	in my economic plan we increase it 39percent	Yes	0.2	0.2	8
7159	the no child Left Behind Act say we will raise standard	Yes	-0.13333333333333333	0.2333333333333333	11
20882	the first be the difference be there be no new accountability measure in Vice President Gore be plan	Yes	0.09090909090909091	0.3939393939393939	18
10232	now we be go to have to make sure that as we trade with other nation that they play by the rule	No	0.1875	0.6319444444444444	22
32248	we be go to block grant into the state	No	0.0	0.0	9
7536	and as we pursue the enemy wherever it exist we will also spread freedom and liberty	No	0.0	0.0	16
19375	you know mine do not work that way	No	0.0	0.0	8
19541	we agree to train and arm the Muslims so they could defend themselves the policy you have when you run in 1992	Yes	0.0	0.0	22
2515	which be   which be my experience as a governor be if I come in and   and lie down a piece of legislation and say it be my way or the highway I do not get a lot do	No	-0.15555555555555559	0.2888888888888889	38
355	and we have get to attend to they	No	0.0	0.0	8
8700	put that tax on here at home reduce our consumption of that import oil	No	0.0	0.0	14
18257	and they both look at I and say we need you	No	0.0	0.0	11
5927	and it be time we have that bresh of freth air sic   breath of fresh air come into our nation be capital and sweep out the oldboy network and the cronyism that be be so much a part of it that I have fight against for all these year	No	0.25	0.35	49
16846	uh   the estimate of the outside if you eliminate all tax shelter be 5 billion	Yes	0.0	0.05	15
28614	we need to open up market	No	0.0	0.5	6
9284	People grab my arm and say please save my job	No	0.0	0.0	10
28364	and he ought to be proud of it it be part of his record	No	0.8	1.0	14
1972	and I work with Democrats and Republicans to cut a trillion dollar out of our discretionary domestic budget	Yes	0.0	0.1	18
15774	you just do not make unilateral cut in the naive hope that the Soviets be go to behave themselves	No	-0.4	0.85	19
33782	well first of all what he just say about the State Department be not only untrue it be be debunk numerous time	Yes	0.08333333333333333	0.611111111111111	22
30414	let I just tell you	No	0.0	0.0	5
3834	Senator Obama say the surge could not work say it would increase sectarian violence say it be doom to failure	Yes	-0.3166666666666667	0.3	20
19914	this be the administration that fight the balanced budget amendment and veto a balanced budget and veto welfare reform twice and the list go on and on and on that be what I have in mind	Yes	0.0	0.0	36
28166	I will make a commitment to bring health care coverage of high quality that be affordable to every single child in America within four year	No	0.04428571428571429	0.3771428571428571	25
9938	my   my view be that this president should have honor his promise to do as he say	No	0.0	0.0	17
1921	it be just   it be   we have get   when the president take office 32 million people on food stamp 47 million on food stamp today economic growth this year slow than last year and last year slow than the year before	Yes	-0.08000000000000002	0.22666666666666666	41
24904	this bring up the whole question of what presidential leadership be all about	No	0.2	0.4	13
10470	we obviously have to stop this spending spree that be go on in Washington	No	0.0	0.5	14
18518	and the question be it worth the cost remind I of my own thinking when I come back from fight in that war	No	0.3	0.3666666666666667	23
6854	we also want Medicare to be able to negotiate bulk purchasing	Yes	0.5	0.625	11
12447	the difference be that while my plan start with new accountability and maintain local control it do not stop there	No	0.06818181818181818	0.22727272727272727	20
7412	and I really be move as well as impress by the speech that he give to the Congress	No	0.2	0.2	18
3735	Tom   or John mention I be wildly liberal	No	0.1	0.4	8
29034	I have not spend the last quarter century in pursuit of personal wealth	No	0.0	0.18333333333333332	13
26585	and I think what we have to do be convince people there be a big difference if you vote one way you will have a Department of Education in the 21st century if you vote the other way you will not	No	-0.041666666666666664	0.15833333333333333	41
25489	but in order to stop this arm madness we have get to push ahead with tough negotiation that be verifiable so that we know the Soviets be agree and live up to their agreement	No	-0.12626262626262627	0.6666666666666667	34
29306	I think it be a part of it and I have say what I be go to do	No	0.0	0.0	18
819	the Vice President ignore they	Yes	0.0	0.0	5
29370	you be go to approve one of the big tax increase in history	Yes	0.0	0.1	13
1961	my cutback will be do through attrition by the way	No	0.0	0.0	10
2602	but the federal government also can play a very important role	No	0.52	1.0	11
4100	here be Ahmadinenene ph Ahmadinejad who be Ahmadinejad who be now in New York talk about the extermination of the State of Israel of wipe Israel off the map and we be go to sit down without precondition across the table to legitimize and give a propaganda platform to a person that be espouse the extermination of the state of Israel and therefore then give they more credence in the world arena and therefore say they have probably be do the right thing because you will sit down across the table from they and that will legitimize their illegal behavior	Yes	0.001566687280972994	0.38114821686250255	100
12924	well Mr Nixon to go back to 1955	No	0.0	0.0	8
19366	that be my first vote against tobacco company when I say we ought to label cigarette	Yes	0.25	0.3333333333333333	16
33222	and I regret that because what I would like to see be for people to come together and say of course we be go to protect and defend the Second Amendment	No	0.0	0.0	31
11503	well we stand with Israel but we have maintain the ability to serve as an honest broker	Yes	0.6	0.9	17
10562	and that be why it be go to be so important for we to work with homeowner to make sure that they can stay in their home	No	0.45	0.9444444444444444	27
10029	certainly not right when it be happen	No	-0.14285714285714285	0.5357142857142857	7
33000	it be 30 million less for special interest that will tell you exactly what to do and it would really I think be a nice sign to the american public	No	0.1772108843537415	0.3078231292517007	30
13285	he be extend the Administration be commitment	Yes	0.0	0.0	7
14021	I just want to make   foreign lobbyist this whole thing	No	0.037500000000000006	0.2625	10
16144	he favor this supply maintenance or production control	No	0.0	0.0	8
8456	well as you take the bill	No	0.0	0.0	6
2391	and so as a consequence they be pay their premium somebody get really sick lo and behold they do not have enough money to pay the bill because the insurance company say that they have hit the limit	No	-0.35714285714285715	0.6785714285714286	38
20649	we meet the goal this year but in the previous year we have not meet recruiting goal	Yes	-0.16666666666666666	0.16666666666666666	17
29775	now I believe in community policing	No	0.0	0.0	6
32091	but for you to say that there be nothing wrong with you delete 39000 email again you should be ashamed of yourself	No	-0.5	0.9	22
29724	we have to bring back law and order	No	0.0	0.0	8
31847	obviously I be hope to earn your vote I be hope to be elect in November and I can promise you I will work with every American	No	0.26666666666666666	0.4666666666666666	27
26400	because of paperwork and regulation	No	0.0	0.0	5
5853	and it mean that we can have tough vigorous debate around issue	No	-0.3506944444444444	0.7604166666666667	12
17974	I have a well plan to be able to fight the war on terror by strengthen our military strengthen our intelligence by go after the financing more authoritatively by do what we need to do to rebuild the alliance by reach out to the muslim world which the president have almost not do and begin to isolate the radical Islamic Muslims not have they isolate the United States of America	No	0.3	0.53125	70
14187	that be quite different than take a position where you know it be good for you	No	0.35	0.6000000000000001	16
19694	well he do   he have a little bit and I hope he will continue	No	-0.1875	0.5	14
7111	we have much more manpower and much more equipment there	No	0.5	0.5	10
19383	and then Senator Dole be ardent supporter Senator McCain who be out there today along with Senator Feingold support sponsor a campaign finance reform proposal	Yes	0.0	0.0	25
3517	well the   John 10 day ago you say that the fundamental of the economy be sound	No	0.4	0.4	16
2255	let be get back to Medicare	No	0.0	0.0	6
26024	we suggest   I think it have be over a year ago now   we do the same with Medicare and the White House call it a gimmick	Yes	0.0	0.0625	26
21045	and as for the sure way to threaten our prosperity have a 19 trillion tax cut almost half of which go to the wealthy and a 1 trillion Social Security privatization proposal be the sure way to put our budget into deficit   raise interest rate and put our prosperity at risk	Yes	0.2733333333333333	0.6022222222222222	51
12196	and secondly I repeat to you	No	0.0	0.0	6
11406	he be a vice presidential nominee who represent   I think people get to see why I pick he	No	0.0	0.0	18
23628	and I truly respect it	No	0.0	0.0	5
7713	I would hope an incident like that would not happen	No	0.0	0.0	10
26172	he will claim credit now for crime go down but it happen because mayor and governor and other have bring crime down	Yes	-0.14537037037037037	0.31759259259259265	22
21700	we need to give the police a fighting chance in our urban area where the gang be build up	No	0.0	0.0	19
5698	Senator Obama talk about vote for budget	Yes	0.0	0.0	7
1449	we be ahead of all of the western european country	Yes	0.0	0.0	10
26148	that be why we have to balance the budget and I will tell you how I be go to pay for anything I promise you line by line	No	0.0	0.0	28
15218	I do not think there be any doubt that in the future the cost of oil be go to go up	No	0.0	0.125	21
680	we have very fundamental difference about human right democracy and our basic system our basic view of human being and of what life be all about	No	0.08095238095238096	0.2142857142857143	26
16000	it be not create as a welfare program	Yes	0.0	0.0	8
2756	you will have hospital and provider that will no long accept Medicare patient	No	0.025	0.4	13
22253	well the White House be a bully pulpit and I think we ought to be pound on the table every day	No	0.0	0.0	21
11886	it become a tool a corrective tool	No	0.0	0.0	7
33115	but she do fight hard and she do not quit and she do not give up	No	-0.2916666666666667	0.5416666666666666	16
26243	People who get all the job be benefit	No	0.0	0.0	8
28366	let I talk about tax relief	No	0.0	0.0	6
260	I question   and I do not question his concern about the war in Vietnam	No	0.0	0.0	14
11705	and I mention one and that be the Balkans	No	0.0	0.0	9
21345	there be more deduction in the tax code for shut plant down and move overseas than there be for modernize plant and equipment here	Yes	0.17222222222222222	0.3944444444444445	24
1154	ah   I be not uh   sure that I remember early that President Ford have   have express uh   his concern about the statement or apologize for it	No	0.3	0.5944444444444444	26
13172	there must be an absolute guarantee	No	0.2	0.9	6
33836	but they be all totally   it be all fiction	Yes	0.0	0.75	9
22021	and sound fiscal policy be the good answer I think to all the three problem you mention	No	0.55	0.5	17
25147	the Joint Chiefs urge the President not to put our troop in that barracks because they be indefensible	Yes	0.0	0.0	18
14394	we give Ambassador Glaspie write instruction	Yes	0.0	0.0	6
12398	that be what debate be about and that be what campaign be about	No	0.0	0.0	13
23059	lady and gentleman the president just do not level with you right now again	No	0.2857142857142857	0.5357142857142857	14
14913	also the new energy policy have be predicate on two factor one be conservation which require sacrifice and the other one increase in production of american energy which be go along very well   more coal this year than ever before in american history more oil and gas well drill this year than ever before in history	Yes	0.17305194805194807	0.3042207792207793	56
303	and then all the liberal columnist join in	No	0.0	0.0	8
32537	I know many of her donor	No	0.5	0.5	6
19670	I sign a bill to stop these driveby delivery when insurance company can force people out of the hospital after 24 hour and I veto Senator Dole be Medicare plan that would have force a lot of senior into manage care and take a lot more money out of their pocket and lead to Medicare wither on the vine	Yes	0.5	0.5	59
20856	I strongly support new accountability so do Governor Bush	No	0.2848484848484848	0.5939393939393939	9
20938	stop this business about ask gosh how old be you	No	0.1	0.2	10
24286	see Willow Run could be convert from car to airplane in World War II because it be here	No	0.0	0.0	18
20873	he have a 15yearold daughter name Caley who be in Sarasota High School	No	0.16	0.5399999999999999	13
26347	we have a well idea	No	0.0	0.0	5
1496	and at the beginning of the year I have about 2 percent	Yes	0.0	0.0	12
8329	but I would propose hold that income up not through a type of program that Senator Kennedy have suggest that would raise price but one that would indemnify the farmer pay the farmer in kind uh   from the product which be in surplus	No	0.6	0.9	43
19769	I hope they talk and I hope they have reach some result and that the killing will end	No	0.0	0.0	18
13717	I wish America have that kind of record and I think most people look at we tonight would like it if we have more job and a low spending burden on the government	No	0.4	0.5499999999999999	33
7874	in Africa the United States have ignore Latin uh   Africa	No	0.0	0.0	10
8120	be we as strong as we should be	No	0.4333333333333333	0.7333333333333333	8
25273	they be tough negotiator but all previous president have make progress	No	-0.2777777777777778	0.5	11
6327	it have its flaw it have its problem the first time we have look at the issue of education in America from a nationwide perspective	No	0.25	0.3333333333333333	25
14342	and talk to any head of any of those key committee in the Senate	No	0.0	1.0	14
23857	we have get to have the courage to change	No	0.0	0.0	9
18386	I be optimistic we will achieve   I know we will not achieve if we send mixed signal	No	0.0	0.25	17
6383	that be why I have ask you not only to examine my record but my proposal for the future of this country	No	0.0	0.5625	22
23074	the president side with the power company the oil company the drug company	No	0.0	0.0	13
8466	and it be a fact in the August session that the four member of the Rules Committee who be Republicans join with two Democrats vote against send the aid to education bill to the floor of the House	Yes	0.0	0.0	38
34332	but we do not use those people	No	0.0	0.0	7
7211	and that be what the no child Left Behind Act do	No	-0.2	0.35	11
32977	I hope that they will see their way to do it but if I be so fortunate enough as to be president I will immediately move to make sure that we fill that we have nine justice that get to work on behalf of our people	No	0.3	0.6962962962962962	46
19868	that be one of the big reason I veto it	Yes	0.0	0.1	10
12062	so gun law be important no question about it but so be love child and character education class and faithbase program be a part of afterschool program	No	0.45	0.8	27
15081	we will maintain our position of neutrality in the Iran and Iraq war	No	0.0	0.0	13
14406	we guard those like the secret of the atomic bomb literally	No	-0.4	0.7	11
18148	can I respond to that	No	0.0	0.0	5
23875	now I know that the only way he can win be to make everybody believe the economy be bad than it be	No	0.0333333333333334	0.6888888888888888	22
12059	it be really a matter of culture	No	0.2	0.2	7
8733	possibility for oil of the continental shelf around the United States when you stop to think that the government have take over 100 million acre of land out of circulation in Alaska alone that be believe by geologist to contain much in the line of mineral and energy source then I think it be the Government and the Government with its own restriction and regulation that be create the energy crisis	Yes	0.4	0.6	71
9203	and I know he keep say you want to take Detroit bankrupt	No	0.0	0.0	12
22280	finally if we do not fix this you be right	No	0.14285714285714285	0.7678571428571428	10
25810	number three cover people who be between job for up to six month	No	0.0	0.0	13
19594	well I fail to mention North Korea and Cuba a while ago	No	-0.5	0.29999999999999993	12
7605	thirdly Arthur Gardner a republican Ambassador Earl Smith a Republican Ambassador in succession   both have indicate in the past six week that they report to Washington that Castro be a Marxist that Raul Castro be a Communist and that they get no effective result	Yes	-0.18333333333333335	0.35000000000000003	44
7254	they do not view their service as a backdoor draft	No	0.0	0.0	10
19962	the bottom line be this I think the american people think he would recite all these bill and all these thing they want to know what be go to happen to they	No	0.0	0.0	32
14330	and if we do not tell he that why will not we even let the Senate Foreign Relations Committee and the Senate Intelligence Committee see the write instruction for Ambassador Glaspie	No	-0.125	0.125	31
33703	China be grow at 7 percent	Yes	0.0	0.0	6
23744	obviously the president and I both have very strong conviction	No	0.2816666666666667	0.7266666666666666	10
27747	they do not want to see the world break out into   into various form of chaos because they have to   they have to manufacture good and put people to work and they have about 20000   20 million rather people come out of the farm every year come into the city need job	Yes	0.35	0.55	52
34069	we have be around for 240 year	No	0.0	0.0	7
11352	so what I do not know be what the unexpected will be	No	0.1	1.0	12
28514	and the exit strategy need to be welldefine	No	0.0	0.0	8
3878	we do not want our kid come back here	No	0.0	0.0	9
4040	you do not muddle through stamp out the Taliban	No	0.0	0.0	9
16948	but I do think we ought to have a cohesive economic policy with at   at least the chairman of the Federal Reserve Board and the president be term be uh   the same and let the Congress of course be the third uh   entity with uh   with independence subject only to the president be veto	No	-0.04444444444444443	0.3430555555555556	54
22482	first of all the people of my state have let I be their governor for 12 year because I make commitment to 2 thing   more job and well school	Yes	0.375	0.41666666666666663	29
27470	we need to increase pressure time and time again on Iran because anything other than a   a   a solution to this which say   which stop this   this nuclear folly of theirs be unacceptable to America	No	-0.125	0.375	35
17707	the connection that be be make again between the deficit and the interest rate   there be no connection between they	Yes	0.0	0.0	20
27409	it be what be our capability	No	0.0	0.0	6
11722	I mean we be go to have kind of a nation building core from America	No	0.14375	0.79375	15
3485	and we be go to have to intervene there be no doubt about that	No	0.0	0.0	14
10227	what I will do as president be make sure it be more attractive to come to America again	No	0.6	0.7962962962962963	18
5721	first of all in term of stand up to the leader of my party the first major bill that I vote on in the Senate be in support of tort reform which be not very popular with trial lawyer a major constituency in the Democratic Party	Yes	0.07884615384615386	0.47179487179487173	46
33162	the Supreme Court it be what it be all about	No	0.0	0.0	10
3275	that conference have meet six time	No	0.0	0.0	6
19515	we have work hard for peace and freedom	No	-0.2916666666666667	0.5416666666666666	8
22930	you tell Tony Blair we be go alone	No	0.0	0.0	8
29135	because they be use our country as a piggy bank to rebuild China and many other country be do the same thing	Yes	0.125	0.3333333333333333	22
33309	Hillary want to give amnesty	Yes	0.0	0.0	5
32471	you know I have hear Hillary complain about so many different thing over the year	No	0.25	0.55	15
3654	you have get to look at our record	No	0.0	0.0	8
8150	a cotton farmer in Georgia or a peanut farmer or a dairy farmer in Wisconsin and Minnesota he can not protect himself against the force of supply and demand in the market place but work together in effective governmental program he can do so	No	0.6	0.8	44
11105	and that be why I think it be so important for we to reverse course because that be the central front on terrorism	No	0.2	0.625	23
15429	I have do that with moderation with care with thoughtfulness sometimes consult expert	No	0.0	0.0	13
1181	I feel completely at ease know that someday Senator Mondale might very well be president	No	0.15000000000000002	0.35	15
4257	and I have to say Senator McCain and I I think agree on the importance of energy but Senator McCain mention early the importance of look at a record	No	0.1	0.3	29
11461	we can lend money but we have to do it wisely	No	0.7	0.9	11
20690	for the last eight year I have serve on the National Security Council and when the conflict come up in Bosnia I see a genocide in the heart of Europe with the most violent war on the continent of Europe since World War II	Yes	-0.10000000000000002	0.5222222222222223	44
1085	now after all of those investigation by objective responsible people I think the matter be close once and for all	No	0.1	0.325	20
11338	and we can not expect that if we do the same thing that we have be do over the last eight year that somehow we be go to have a different outcome	No	0.0	0.2638888888888889	32
9690	every woman in America should have access to contraceptive	No	0.0	0.0	9
21896	the point I want to make to you be a bipartisan commission review my plan and the Bush plan and there be as many Republicans as democratic health care expert on it	Yes	0.5	0.5	32
20908	here be a couple of difference though Jim	No	0.0	0.0	8
32504	and it be sort of amusing to hear somebody who have not pay federal income taxis in maybe 20 year talk about what he be go to do	Yes	0.6	1.0	28
32669	look at what she do in Libya with Gadhafi	No	0.0	0.0	9
17210	I want to hear only argument as to whether it be good or bad for the people   be it morally right	No	0.07142857142857145	0.700595238095238	21
13744	Governor Clinton have to operate under a balanced budget amendment   he have to do it that be the law	Yes	0.0	0.0	19
4087	Senator McCain be absolutely right we can not tolerate a nuclear Iran	No	0.2857142857142857	0.5357142857142857	12
24346	the Freedom Support Act be something I get through the Congress and it be a very good thing because it do exactly what you say and I think you agree with that to help russian democracy	No	0.38666666666666666	0.34333333333333343	36
3639	now what he do not tell you be that he intend to for the first time in history tax health benefit	Yes	0.25	0.3333333333333333	21
9277	20 or 25 bird be kill and bring out a migratory bird act to go after they on a criminal basis	Yes	-0.4	0.55	21
14064	we will not be make airplane in this country 10 year from now if we let deal like this go through	No	0.0	0.0	21
13374	now as far as his figure be concern here tonight he again be engage in this what I would call mirror game of hereitisandhereitis not	No	-0.15000000000000002	0.7	25
6901	if you do not want to take the offer of the plan that I want to put forward you do not have do	No	0.0	0.0	23
33805	take a look at Libya	No	0.0	0.0	5
21126	and you know what the issue be change	No	0.0	0.0	8
12804	it be possible to detect those kind of test	No	0.3	0.95	9
3594	I want to keep taxis low	No	0.0	0.3	6
8112	we discuss tonight domestic issue but I would not want that to be any implication to be give that this do not involve directly our struggle with Mr Khrushchev for survival	No	0.05	0.25	31
6698	the way my opponent talk he say we be go to spend the government be money	Yes	0.0	0.0	16
13300	I do not suggest that Mr Nixon do in any way	No	0.0	0.0	11
24001	right now we have a flat to deteriorate job base and where it appear to be grow it be minimumwage job	Yes	-0.1797619047619048	0.5535714285714285	21
7328	I think that we have a long way to go regrettably	No	-0.05	0.4	11
7822	I have make recommendation on that and I have discuss they previously and I will spell they out far in the campaign	Yes	-0.033333333333333326	0.5833333333333334	22
32160	but everybody else the 170 million of we who get health insurance through our employee get big benefit	Yes	0.0	0.1	18
13434	that be why we do not have full employment today	No	0.35	0.55	10
11088	so you have to temper your decision with the ability to beneficially affect the situation and realize you be send America be most precious asset american blood into harm be way	No	0.3333333333333333	0.5	31
1296	the bankruptcy have go up   uh in an extraordinary degree	Yes	0.3333333333333333	1.0	10
29923	well it be very   I say nothing	No	0.2	0.3	7
10647	and drill offshore and nuclear power be two vital element of that	No	0.1	0.4	12
21104	the governor be plan be Social Security minus	No	-0.03333333333333334	0.08333333333333334	8
26817	we ought to protect the american flag with a constitutional amendment	No	0.0	0.0	11
15225	we will drill more oil and gas well this year than any year in history	No	0.5	0.5	15
31922	and we be go to make America wealthy again because if you do not do that it just   it sound harsh to say but we have to build up the wealth of our nation	No	0.2333333333333333	0.6999999999999998	34
22205	seventy percent of my state be money go to the public school and I be really honor when Time magazine say that our school have show more improvement than any other state in the country except one other   they name 2 state show real stride forward in the 80	Yes	0.10833333333333332	0.30277777777777776	49
32444	many of her friend take big deduction	Yes	0.25	0.3	7
14849	I might also add that there be decision that be make in the Oval Office by every President which be profound in nature	No	0.08333333333333333	1.0	23
17798	but we have 2478 specific recommendation from a commission of more than 2000 business people in this country through the Grace commission that we be study right now   and we have already implement 17 percent of they   that be recommendation as to how to make government more efficient more economic	Yes	0.33095238095238094	0.39345238095238094	50
20617	well obviously we would not use the Russians if they do not agree with our answer Mr Vice President	No	0.0	0.5	19
13753	that be what we call a sequester	No	0.0	0.0	7
9838	it be about who can get the middle class in this country a bright and prosperous future and assure our kid the kind of hope and optimism they deserve	No	0.325	0.45625	29
9721	well first of all I think it be important to tell you that we do come in during some tough time	No	0.08703703703703704	0.7222222222222222	21
11518	I have not hear a big difference in the last few exchange	No	-0.06666666666666667	0.0888888888888889	12
12862	I have be critical of the Administration be failure to suggest policy which would make it possible for we to establish for example close relation with Poland particularly after the fiftyfivefiftysix period and the hungarian revolution	Yes	-0.03750000000000001	0.6083333333333334	36
7286	to I that be the good way to secure America	No	0.55	0.6000000000000001	10
13317	but we certainly can not have it in a presidential campaign	No	0.21428571428571427	0.5714285714285714	11
12897	if we can get that across to the people of these country in this decade of the sixty the struggle for freedom will be win	No	0.8	0.4	25
24285	and you can not convert from potato chip to airplane in an emergency	No	0.0	0.0	13
26034	not in an election year sir	No	0.0	0.0	6
29155	that be go to be a job creator like we have not see since Ronald Reagan	No	0.0	0.0	16
19720	sometimes the United States have to act alone or at least have to act first	No	-0.024999999999999994	0.3666666666666667	15
8532	we have to remember that the cold war that Mr Khrushchev be wage and his colleague be wage be wage all over the world and it be wage right here in the United States	No	-0.15714285714285714	0.7678571428571428	34
24578	and I have devote a major portion of this campaign to go across this country and look for opportunity to go to white group and african american group and latino group and asian american group and say the same thing	No	0.008928571428571428	0.08928571428571429	40
23146	it be the large increase in federal government health care ever	Yes	0.21428571428571427	0.42857142857142855	11
14233	and the average citizen out here be just work hard every day	No	-0.22083333333333333	0.4708333333333333	12
24353	they reward he by open negotiation with Iran to transfer nuclear technology	No	0.0	0.5	12
27373	if you do not balance your budget you go out of business	No	0.0	0.0	12
7018	and we will make whatever adjustment be necessary	No	0.0	1.0	8
13477	that mean that we must continue to have a balanced budget here at home in every possible circumstance that we can because the moment that we have loss of confidence in our own fiscal policy at home it result in gold flow out	No	0.09583333333333333	0.8958333333333334	43
33357	but I want to put our resource where I think they be most need getting rid of any violent person	No	-0.15000000000000002	0.75	20
22572	the first president in 72 year to lose job	Yes	0.25	0.3333333333333333	9
22442	Congress   they be all good people	No	0.7	0.6000000000000001	6
21154	I see it all the time when people come up to I and say I do not want you to let I down again	No	-0.15555555555555559	0.2888888888888889	24
30241	that line be get a little bit old I must say	No	-0.04375	0.35	11
14494	it be suppose to come from the people it come at the people	No	0.0	0.0	13
8580	and we have to get the very most of uh   out uh   out of our economy	No	0.65	0.65	16
27528	and when it come to tighten sanction look as I say before we have put in the tough most crippling sanction ever	Yes	0.05555555555555555	0.6666666666666667	22
1366	and it would have put uh   very strict uh   uh   control over who own a handgun	No	0.4	0.65	16
26030	we have idea in the DoleKemp campaign and we will rescue Medicare as we do Social Security	No	0.03333333333333333	0.06666666666666667	17
32631	and they have also decide who they want to see become president of the United States too and it be not I	No	0.0	0.0	22
23275	somebody here ask the question about why have not you veto something	No	0.0	0.0	12
22183	we have a concept call the New American School Corporation where we be do exactly that	No	0.12878787878787878	0.23484848484848486	16
13378	it come right out of your paycheck	No	0.2857142857142857	0.5357142857142857	7
1315	I   I be strongly against a abortion	No	0.4333333333333333	0.7333333333333333	7
26181	in our economic plan the 500 child credit can be use for young people roll over and over and over you of course not this age but if you have a child two year old 7 percent interest would be worth about 18000 by the time that child be ready for college	Yes	0.18	0.27999999999999997	52
15221	we have be very successful in both case	No	0.9750000000000001	1.0	8
10453	it mean help for homeowner so that they can stay in their home	No	-0.3125	0.6875	13
29208	but in all fairness to Secretary Clinton when she start talk about this it be really very recently	No	0.0	0.325	18
27365	that be exactly what our budget do but it be drive by strategy	No	0.25	0.25	13
1056	uh   I uh   agree to give the interview uh   to Playboy other people have do it who be notable   uh   Governor Jerry Brown uh   Walter Cronkite uh   Albert Schweitzer Mr Ford be own secretary of the treasury Mr Simon uh   William Buckley   many other people	Yes	0.27	0.55	45
23509	and the president be be very busy run around the country use what I just describe to you as a reason to say I be wishywashy that I be a flipflopper	No	0.13	0.39	31
25286	I be convinced that the result of this would be that people who be hispanic people who have different language or speak with an accent would find it difficult to be employ	No	-0.25	0.8	32
17027	on the fourth of July we have a wonderful two hundredth birthday   for our great country	No	0.6	0.5833333333333334	16
32706	we have people that want to fight both at the same time	No	0.0	0.125	12
5792	what the american people can not afford though be four more year of fail economic policy	No	0.05	0.25	16
6011	we can offshore drill now	Yes	0.0	0.0	5
13481	beyond that as far as the gold supply be concern and as far as the movement of gold be concern uh   we have to bear in mind that we must get more help from our ally abroad in this great venture in which all free man be involve of win the battle for freedom	No	0.45	0.7416666666666667	54
3938	we have the high fatality among US troop this past year than at any time since 2002	Yes	-0.045	0.39499999999999996	17
22908	because they understand that our military be overextend under the president	No	-0.1	0.1	11
26944	the right course for we be to make sure that we go after the   the people who be leader of these various antiamerican group and these   these jihadist but also help the muslim world	No	0.2619047619047619	0.6415343915343915	34
32707	but Syria be no long Syria	No	0.025	0.4	6
16476	in my tax reduction program for middleincome taxpayer I recommend that the Congress increase personal exemption from seven hundred and fifty dollar per person to one thousand dollar per person	Yes	0.0	0.3	30
18039	I be proud that important military figure who be support I in this race former Chairman of the Joint Chiefs of Staff John Shalikashvili just yesterday General Eisenhower be son General John Eisenhower endorse I General Admiral William Crown General Tony McBeak who run the Air Force war so effectively for his father   all believe I would make a strong commander in chief	Yes	0.23333333333333334	0.5633333333333332	63
33586	well I think when the middle class thrive America thrive	No	0.0	0.0	10
10185	we be start to see gain in math and science	Yes	0.0	0.0	10
26315	if I have anything in politic it be my word	No	0.0	0.0	10
19098	we cut the deficit by 60 percent	Yes	0.0	0.0	7
20263	look I fully recognize I be not of Washington	No	0.0	0.0	9
9753	but four year ago I tell the american people and I tell you I would cut taxis for middle class family	Yes	0.0	0.0	21
497	and so it be a combination of these thing	No	0.0	0.0	9
23438	Robert Rubin look at his plan and say it will not work	No	0.0	0.0	12
20857	I strongly support local control so do Governor Bush	No	0.21666666666666665	0.36666666666666664	9
