tweet_id	tweet_text	class_label	hashtags	mentions	sentiment_category	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
348227	Ya tenemos una legalidad que permite es responsabilidad de la Delegación del Gobierno y viendo todos los precedentes hay sobre todo con el tema lo apoyo a etarras pues ahí instrumento suficientes se puede mejorar ley para sea más fácil rápido sencillo.	No	[]	[]	negative	51-60	0	0	0.0	0
74958	La Dirección General de Juego en el ámbito del Ministerio Consumo pero creo que es evidente para los operadores juego lo no pueden hacer utilizar personajes ficción un personaje famoso estimular una práctica puede tener unos efectos muy perjudiciales.	No	[]	[]	very_negative	41-50	0	0	0.0	1
17634	El hostigamiento el acoso.	No	[]	[]	negative	0-10	0	0	0.0	2
180087	Vicepresidenta Presidente.	No	[]	[]	negative	0-10	0	0	0.0	0
51710	Pero lo que quiero decir es incluso en una sesión parlamentaria la ya el Gobierno tiene supuestamente más difícil escabullirse de respuesta cara a se fueron pactar con Torra vez reunirse las autonomías cuando UE MS y Unión Europea había dicho era pandemia tomar todas medidas.	No	[]	[]	negative	61-70	0	0	0.0	3
415564	Gracias ministra por favor adelante.	No	[]	[]	positive	0-10	0	0	0.0	1
130635	Tenemos hospitales con.	No	[]	[]	negative	0-10	0	0	0.0	3
382025	Estamos ya muy fuera de tiempo Julio.	No	[]	[]	negative	0-10	0	0	0.0	3
22465	No es algo que se haya traspapelado por algún email no?	No	[]	[]	very_negative	11-20	0	0	0.0	1
319643	Contabamos al empezar el informativo.	No	[]	[]	negative	0-10	0	0	0.0	1
52950	Y la memoria al recuerdo el partido etcétera.	No	[]	[]	negative	0-10	0	0	0.0	1
74032	Cuál es el porcentaje que corresponde a cada una de las intervenciones?	No	[]	[]	negative	11-20	0	0	0.0	3
157106	Y claro tienes que hablarle y decirle es verdad hija.	No	[]	[]	negative	0-10	0	0	0.0	1
212010	C. c. C..	No	[]	[]	negative	11-20	0	0	0.0	0
45051	Yo me lo largo.	No	[]	[]	negative	0-10	0	0	0.0	1
297758	No. Lo que sí se ha producido son momentos de incumplimiento la norma y eso es inaceptable.	No	[]	[]	positive	11-20	0	0	0.0	2
17689	Hay un partido que es monárquico y hay otro no lo eso yo creo algo hemos reconocido con total naturalidad.	No	[]	[]	very_negative	21-30	0	0	0.0	0
37854	Yo no las conoce todavía.	No	[]	[]	very_negative	0-10	0	0	0.0	1
402440	Nosotros en el País Vasco presentamos a un candidato que fue mejor resultado tuvo del constitucionalismo teniendo 200000 votos y siendo segunda fuerza una persona con mucha experiencia Bruselas es.	Yes	[]	[]	negative	31-40	1	0	0.0	3
395192	Hay muchos colegios que tienen menús ya muy saludables pero hay otros donde máquinas vending con una bebida energética bollería y al final se está.	No	[]	[]	negative	21-30	0	0	0.0	0
285841	Pablo Casado Así que Presidente muchas gracias por estar aquí de nuevo.	No	[]	[]	negative	11-20	0	0	0.0	1
334886	Entonces claro que creo hay una estrategia definida de blanqueamiento y naturalización los discursos racistas homófobos lesbo fobos trans con eso creen van a ganar alguna partida política no pero aparte lógicamente implica al final en la sociedad haya un aumento las vulneraciones derechos agresiones.	No	[]	[]	very_negative	61-70	0	0	0.0	3
411694	después de que ayer	No	[]	[]	negative	0-10	0	0	0.0	3
299437	Nuestras escuelas están abiertas y cerradas.	No	[]	[]	negative	0-10	0	0	0.0	0
219834	Si está en juego la democracia si amenazada.	No	[]	[]	negative	0-10	0	0	0.0	2
333985	En este caso no solo es el secretario organización sino coordinador adjunto del 40 Congreso de partido y que creo vamos a hacer un gran trabajo juntos.	No	[]	[]	very_negative	21-30	0	0	0.0	1
367965	Personas que se presentaron o nos presentamos en una coalición y han decidido dicen van a dinamitar.	No	[]	[]	negative	11-20	0	0	0.0	3
109430	Recibí un super precio por mi coche.	No	[]	[]	very_positive	0-10	0	0	0.0	3
145755	Buenos días.	No	[]	[]	negative	0-10	0	0	0.0	0
412250	Yo creo que ese es un mensaje muy importante para estas fechas vienen.	No	[]	[]	negative	11-20	0	0	0.0	4
150714	Este es el primer paso.	No	[]	[]	negative	0-10	0	0	0.0	0
3884	Lo vamos a hacer sin duda pero si nunca lo hemos negado.	No	[]	[]	very_negative	11-20	0	0	0.0	2
254651	Gracias por abrir este paréntesis entre viajes de ida y vuelta.	No	[]	[]	negative	11-20	0	0	0.0	1
54965	En este caso como es evidente.	No	[]	[]	negative	0-10	0	0	0.0	1
4348	Ahora mismo a día de hoy parece que el gobierno coalición esté más cerca los postulados Ciudadanos su socio investidura.	No	[]	[]	negative	21-30	0	0	0.0	4
21144	Por eso creo que estamos en una situación extraordinaria hoy excepcional.	No	[]	[]	negative	11-20	0	0	0.0	3
5776	Me siento presidenta del Consejo Superior de Deportes la Comisión Nacional los Mercados y Competencia secretaria Estado Inmigraciones.	No	[]	[]	very_positive	21-30	0	0	0.0	3
388513	Me siento bien me cómoda y sobre todo por una única convicción.	No	[]	[]	negative	11-20	0	0	0.0	2
46646	Bueno yo creo que los criterios tienen ser comunes y objetivos.	No	[]	[]	negative	11-20	0	0	0.0	4
9945	Muchísimas ganas de esta mañana en Espejo Público.	No	[]	[]	negative	0-10	0	0	0.0	3
96443	No convirtamos la convención de Kitchen y llamemos a todo el mundo.	No	[]	[]	very_negative	11-20	0	0	0.0	0
21957	Y qué ha pensado el gobierno para aquellos padres que se tengan quedar en casa porque los niños contagien y tenga hacer la conectaran es una de las mayores preocupaciones padres?	No	[]	[]	positive	31-40	0	0	0.0	2
307879	Quería volver al tema del pasaporte COBIT muy rápidamente.	No	[]	[]	negative	0-10	0	0	0.0	4
288831	Que no había material porque dijeron que hacía falta material.	No	[]	[]	very_negative	11-20	0	0	0.0	1
89674	Gracias al presidente Sánchez y a la nutrida delegación española con todos los ministros.	No	[]	[]	negative	11-20	0	0	0.0	0
405342	pues están teniendo reuniones no solo con las diputaciones provinciales los delegados territoriales gerentes de atención primaria área que está el gerente la del rea Salud León y también ayuntamientos.	No	[]	[]	very_negative	41-50	0	0	0.0	1
168015	Que ese certificado vacunal va a estar listo para el verano?	No	[]	[]	negative	11-20	0	0	0.0	4
96888	Sigue habiendo esa opción.	No	[]	[]	negative	0-10	0	0	0.0	3
369572	Y eso es lo que tratamos de construir también con un liderazgo como el Yolanda Díaz yo creo nos va a permitir llegar otra gente manera no hubiésemos podido alcanzar.	No	[]	[]	very_negative	31-40	0	0	0.0	4
406712	Que piense alguien lo que es eso en Madrid y ahora vengan incumplan la promesa no sería razonable.	No	[]	[]	very_negative	21-30	0	0	0.0	0
111219	Muchísimas gracias Maltese.	No	[]	[]	negative	0-10	0	0	0.0	3
400939	Hablar para intentar encontrar una solución al conflicto político que tome.	No	[]	[]	negative	11-20	0	0	0.0	4
49029	Se ha preguntado por qué los socialistas siguen férreamente no ochenteras?	No	[]	[]	neutral	11-20	0	0	0.0	1
279232	Hemos pedido al Gobierno que acelere la vacunación a mostrar incapacidad siempre con las mascarillas todo lo ha tenido ver durante esta.	No	[]	[]	positive	21-30	0	0	0.0	4
251593	Ministra Permítanme porque evidentemente ahora mismo el drama que está viviendo Beatriz esta madre sabe lo tiene con cadáver de ha aparecido su pequeña se buscan a otra.	No	[]	[]	positive	31-40	0	0	0.0	1
118233	Y bueno pues al principio de la reactivación del sector tenemos que hacer bien las cosas.	No	[]	[]	negative	11-20	0	0	0.0	4
247812	No que no seas yo el	No	[]	[]	very_negative	0-10	0	0	0.0	0
71425	Digamos que un poco la hoja de ruta teníamos prevista ir acomodando a las inclemencias del tiempo.	No	[]	[]	negative	11-20	0	0	0.0	1
166663	Si no podemos pactar con un partido que tiene casos de corrupción pues entonces nunca formaremos gobierno.	No	[]	[]	very_negative	11-20	0	0	0.0	3
86010	El Reino Unido primero.	No	[]	[]	negative	0-10	0	0	0.0	1
100737	Vamos a conocer cuál ha sido el coste del viaje señor Zapatero.	No	[]	[]	positive	11-20	0	0	0.0	1
339922	También compartimos otros temas que hemos tenido también Presidenta a la ocasión de tratar como es el caso conversión carretera convencional n 121 una configuración dos más uno para lo aportado y diez millones.	Yes	[]	[]	negative	41-50	1	0	0.0	1
360621	Bueno veremos en que queda esto porque principio de los procesos electorales todavía nos quedan un poco lejos.	No	[]	[]	negative	11-20	0	0	0.0	1
382803	E insisto el debate no va a parar hasta diciembre porque día 26 tenemos una reunión de ministros y ministras la Energía.	No	[]	[]	very_negative	21-30	0	0	0.0	4
5535	No tengo ningún interés de protegerme centrado aquí dentro la política para tratar cambiar cosas y actuar forma más intensa posible en favor ciencia innovación.	No	[]	[]	neutral	31-40	0	0	0.0	0
74508	Iré a preguntar una última pregunta sobre el caso Biná.	No	[]	[]	negative	0-10	0	0	0.0	3
190057	Hemos dicho qué haremos con nuestros votos pero ellos no han si van a aceptar porque de octubre el señor Casado dijo Hasta aquí hemos llegado.	Yes	[]	[]	very_negative	21-30	1	0	0.0	4
137575	Cómo se llama?	No	[]	[]	negative	0-10	0	0	0.0	1
313822	Pero insisto esto también obedece a la evolución de unos mercados que trascienden lo es dinámica nacional europea y evidentemente impactan como consecuencia los internacionales precios energía.	No	[]	[]	negative	41-50	0	0	0.0	1
117110	Y yo de verdad creo que desde la serenidad política y no destrocemos es imprescindible maravillosa.	No	[]	[]	very_negative	21-30	0	0	0.0	1
162864	Y evidentemente lo que hizo Isabel Díaz Ayuso fue adelantarse para decir y promover sean los madrileños decidan qué gobierno quieren esta Comunidad de Madrid.	No	[]	[]	negative	31-40	0	0	0.0	4
6371	Nosotros lo que consideramos hay hacer en materia de uso obligatorio las Fenil hasta hoy es figura el Real Decreto Ley normalidad.	No	[]	[]	negative	21-30	0	0	0.0	0
237964	Y bueno pues lo que os decía hoy queremos celebrar se puede hablar de la salud mental abiertamente y además hacer a cualquier edad.	No	[]	[]	negative	21-30	0	0	0.0	2
418949	No yo llamé para felicitar al resultado del independentismo.	No	[]	[]	negative	0-10	0	0	0.0	3
221881	Han tenido que liquidar a Hacienda ha habido el día pasado 20 y ahora tienen pagar nóminas.	No	[]	[]	very_positive	21-30	0	0	0.0	4
19742	Buenos días Cayetana.	No	[]	[]	negative	0-10	0	0	0.0	0
218170	Picarla Vicente Mirta Ale Mirian Alba responsable de Feminismos en Podemos Leganés LGTBI y Juventud.	No	[]	[]	negative	11-20	0	0	0.0	3
204622	Y por eso no esperemos otra vez que volver a revelar en las urnas.	No	[]	[]	very_negative	11-20	0	0	0.0	1
48635	Y sin embargo falte cuando hay problemas de sequía.	No	[]	[]	very_negative	0-10	0	0	0.0	1
214697	bueno yo digo lo que digo.	No	[]	[]	negative	0-10	0	0	0.0	4
144337	Yo creo que hicimos lo correcto al manifestarnos en contra de mantener las elecciones plena tercera ola sabiendo eso luego pues va a ser difícil el discurso oye ve votar.	No	[]	[]	negative	31-40	0	0	0.0	2
115837	Esperaba más.	No	[]	[]	negative	0-10	0	0	0.0	4
295387	Se justifique ahora porque ha habido distintas excusas a lo largo de este tiempo por parte del principal partido la oposición.	No	[]	[]	positive	21-30	0	0	0.0	3
148907	Y eso no puede ser.	No	[]	[]	very_negative	0-10	0	0	0.0	3
12472	Adiós.	No	[]	[]	negative	0-10	0	0	0.0	1
420995	La ley de solo sí es sí.	No	[]	[]	negative	0-10	0	0	0.0	0
247689	cuesta trabajo encontrarlas.	No	[]	[]	negative	0-10	0	0	0.0	1
15037	Bueno seguimos en un escenario de control con máxima coordinación y vigilancia por parte todas las comunidades autónomas perfecta el Gobierno España este caso Ministerio Sanidad.	No	[]	[]	positive	31-40	0	0	0.0	3
201373	Y sobre las listas.	No	[]	[]	negative	0-10	0	0	0.0	3
372612	La aritmética permitió después de esos resultados que nosotros fuéramos imprescindibles y pudiéramos pedir algo tan primero democracia como una mesa diálogo negociación.	No	[]	[]	negative	21-30	0	0	0.0	2
20523	Y esto es lo que realmente me preocupa.	No	[]	[]	negative	0-10	0	0	0.0	1
332459	Y después finalmente y a mí el criterio me parece correcto se vio comprobó que por horas lo de Isabel había sido la edad.	No	[]	[]	negative	21-30	0	0	0.0	2
187225	vez que obstaculizaban las cosas no queríamos aprobar unos presupuestos y les decíamos son mejores los tenemos.	No	[]	[]	very_negative	21-30	0	0	0.0	4
200045	Y por eso ayer Caretas fuera Gabilondo e Iglesias van de la mano y el candidato Sánchez no sólo le han hecho programa las listas sino que solo miente.	No	[]	[]	very_negative	31-40	0	0	0.0	3
105776	Online.	No	[]	[]	negative	0-10	0	0	0.0	0
276192	Un ejemplo muy patético es la Argentina.	No	[]	[]	negative	0-10	0	0	0.0	4
132916	Todo lo que le habían recomendado y aún así sigue ese camino.	No	[]	[]	negative	11-20	0	0	0.0	3
275162	Y en este sentido.	No	[]	[]	negative	0-10	0	0	0.0	0
222380	Tú apaga nosequé.	No	[]	[]	negative	0-10	0	0	0.0	4
139293	Hay un partido que da la cara respeta a todo el mundo vote lo pero ofrece soluciones porque en Cataluña las cosas deben ir mejor y alguien tiene ocuparse del desempleo de ocupación viviendas colapso sanitario.	No	[]	[]	negative	41-50	0	0	0.0	2
32728	Por tanto si creo que hay margen para haya menos jubilaciones anticipadas voluntarias otro tipo de me cómo se desincentiva una jubilación anticipada pues en este momento unos coeficientes digamos reducción la pensión aunque formalmente son del 8 porciento facto muchas personas están más el tono 2.	No	[]	[]	negative	51-60	0	0	0.0	1
314760	Pues eso que soy su padre y hijo.	No	[]	[]	negative	0-10	0	0	0.0	2
155668	La ciudadanía lo demanda de las autoridades sanitarias y espero que así sea.	No	[]	[]	negative	11-20	0	0	0.0	1
46675	Bueno se hace ahora en Navarra con una incidencia prácticamente simétrica que es la de Madrid.	Yes	[]	[]	negative	11-20	1	0	0.0	4
78019	A mí lo que me preocupa o ocupa y debería ocupar como diputado de VOX en el Parlamento Europeo portavoz del Comité Acción Política Partido es estemos hablando 72 millones 69 270 compromisarios esto la cifra mágica.	Yes	[]	[]	negative	41-50	1	0	0.0	4
148366	Nos hace la tarea muy complicada.	No	[]	[]	negative	0-10	0	0	0.0	3
428027	Vayamos a las encuestas.	No	[]	[]	negative	0-10	0	0	0.0	2
348555	Con el PP se hablará del Poder Judicial en ese encuentro.	No	[]	[]	negative	11-20	0	0	0.0	4
578	Y decirle también que el fondo no está condicionado en un incondicionado requiere ninguna cuestión a cambio y propio decreto dice es competencia de las comunidades autónomas.	Yes	[]	[]	very_negative	31-40	1	0	0.0	4
52309	Si se les politiza la elección y si podemos no está.	No	[]	[]	very_negative	11-20	0	0	0.0	2
214450	Pues que un periodista al le pide la Fiscalía año de prisión por acosar a tres niños menores años y esto no se hable sea tema sistemáticamente ocultado.	Yes	[]	[]	very_negative	31-40	1	0	0.0	2
129760	Se va a subir el salario mínimo interprofesional próximamente lo trabajar la Mesa de Diálogo Social y quiero ser clara.	No	[]	[]	negative	21-30	0	0	0.0	4
355336	Pero como Partido Progresista pues entenderán que evidentemente son.	No	[]	[]	negative	0-10	0	0	0.0	1
427653	Y ha habido dos comunidades que no los voy a nombrar pero ahí están han querido suscribir este documento.	No	[]	[]	very_negative	21-30	0	0	0.0	1
21968	De hecho los empresarios están de acuerdo con esto.	No	[]	[]	negative	0-10	0	0	0.0	3
334292	Yo discrepo políticamente estoy en las antípodas de Vox pero desde luego condeno cualquier agresión y que busquemos acuerdo sobre es bueno para Asturias pensemos Asturias.	No	[]	[]	negative	21-30	0	0	0.0	3
268665	Y bueno pues esta operación está dando estos resultados que ya les digo son a corto plazo yo creo al Partido Popular no le va venir bien porque entre otras cosas una imagen francamente lamentable.	No	[]	[]	negative	41-50	0	0	0.0	3
318148	Esto no es así.	No	[]	[]	very_negative	0-10	0	0	0.0	3
124456	Han contabilizado?	No	[]	[]	negative	0-10	0	0	0.0	4
108812	Tenemos una crisis social igualmente correlacionada con estos eventos.	No	[]	[]	very_negative	0-10	0	0	0.0	1
108786	Y desde luego que determinados referentes independentistas estén en prisión no ayuda absoluto.	No	[]	[]	very_negative	11-20	0	0	0.0	2
236680	Mire ahí está la respuesta a los hosteleros.	No	[]	[]	negative	0-10	0	0	0.0	1
324997	No hoy no hay reunión con la ponencia.	No	[]	[]	very_negative	0-10	0	0	0.0	0
74904	Lo que sí comento es lo conteste a la pregunta anterior.	No	[]	[]	negative	11-20	0	0	0.0	3
352102	El 40 por ciento del empleo que se ha creado este verano en Andalucía.	Yes	[]	[]	very_positive	11-20	1	0	0.0	4
29209	E incluso ha corrido la maratón de Nueva York creo.	No	[]	[]	positive	0-10	0	0	0.0	1
195320	Y creo que ahora es un momento en el vienen fondos europeos los la movilidad tiene ser uno de ejes principales del gobierno tanto Gobierno central como Comunidad Madrid.	No	[]	[]	negative	31-40	0	0	0.0	4
196020	Sigo en la misma posición que hace dos años y no	No	[]	[]	very_negative	11-20	0	0	0.0	2
343249	Qué van a votar?	No	[]	[]	negative	0-10	0	0	0.0	4
417781	Bueno pues yo creo que esa influencia a nivel internacional es importante.	No	[]	[]	negative	11-20	0	0	0.0	4
352387	Mire nuestro modelo es el de Galicia o la Comunidad Madrid.	No	[]	[]	negative	11-20	0	0	0.0	1
140327	De cultura democrática si vemos.	No	[]	[]	negative	0-10	0	0	0.0	2
71880	Gracias a ustedes.	No	[]	[]	negative	0-10	0	0	0.0	1
394515	Ustedes insisten en que no se produjo ese insulto.	No	[]	[]	very_negative	0-10	0	0	0.0	3
244738	Le quiero preguntar esto puede perjudicar los resultados de alumnos y acabar perjudicando el sistema en general?	No	[]	[]	negative	11-20	0	0	0.0	4
408548	Estamos hablando del 70 000 dorma millones de beneficios fiscales.	No	[]	[]	negative	11-20	0	0	0.0	4
207706	Si no votamos nosotros otros decidirán por nosotros.	No	[]	[]	very_negative	0-10	0	0	0.0	2
10558	Exacto.	No	[]	[]	negative	0-10	0	0	0.0	4
212982	No podemos seguir así.	No	[]	[]	very_negative	0-10	0	0	0.0	3
34320	Yo le doy las cifras que estamos y hago una valoración cada uno puede juzgar.	No	[]	[]	positive	11-20	0	0	0.0	3
50526	No vimos la mano tendida del Partido Socialista.	No	[]	[]	very_negative	0-10	0	0	0.0	4
298326	Cristóbal está por aquí.	No	[]	[]	negative	0-10	0	0	0.0	0
122468	Es un sistema de seguridad que también tienen tener en cuenta no podamos dar más pero pueden ser circunstancias extraordinarias emergencia climatológicas estamos padeciendo sino por la propia naturaleza las vacunas como saben hay una coordinación.	No	[]	[]	very_negative	41-50	0	0	0.0	1
144842	Qué quiere?	No	[]	[]	negative	0-10	0	0	0.0	3
427166	No?	No	[]	[]	negative	0-10	0	0	0.0	0
238815	Se lo digo por anticiparme porque si al final se reúne el Consejo de Ministros mañana con carácter extraordinario y que aprueba es un acuerdo sea alcanzado no sale adelante la propuesta usted pues estaremos interpretando ha quedado desautorizado o tenido plegar velas entiéndame.	No	[]	[]	positive	61-70	0	0	0.0	1
60798	Con la llegada de democracia y nuestra integración en Europa realizamos un gran esfuerzo inversor que ha permitido primera modernización red nuestro país.	Yes	[]	[]	positive	21-30	1	0	0.0	1
244565	Nota de prensa se ha hecho ya pública.	No	[]	[]	positive	0-10	0	0	0.0	0
93739	Ahora tendríamos un gobierno muy diferente para afrontar una situación como ésta la verdad.	No	[]	[]	negative	11-20	0	0	0.0	1
416989	tan importantes ni buenos como para solucionar nosotros	No	[]	[]	negative	0-10	0	0	0.0	0
235963	Dejemos que la diplomacia trabaje.	No	[]	[]	negative	0-10	0	0	0.0	2
127167	Pues si yo creo y me ha parecido que la información no resaltaba lo es más importante sustantivo tiene además recorrido hacia adelante parece también legítimo por mi parte haga saber.	No	[]	[]	neutral	31-40	0	0	0.0	1
304098	Claro te empiezas a dar cuenta de que es aquí cuando pones competir con los al lado igual tienen mucho más nombre industrial tú pero no sol agua y el suelo tienes.	No	[]	[]	very_negative	41-50	0	0	0.0	4
393733	Para para nosotros el Partido Popular y más de nueve instituciones nacionales e internacionales entre las que se encuentra Banco España al aire FMI los.	No	[]	[]	positive	21-30	0	0	0.0	1
159991	Y sobre todo en pandemia.	No	[]	[]	negative	0-10	0	0	0.0	1
81865	Estamos en ello.	No	[]	[]	negative	0-10	0	0	0.0	1
199197	Y por eso nosotros estamos aquí para exigir el fin de las restricciones.	No	[]	[]	negative	11-20	0	0	0.0	1
134527	Estamos gestionando cada uno desde nuestras responsabilidades.	No	[]	[]	negative	0-10	0	0	0.0	1
340098	Y hay veces que decir no puedo llegar y pasa nada.	No	[]	[]	very_negative	11-20	0	0	0.0	4
199875	Y la mejor prueba es ver a las grandes empresas de este país cola para solicitar parte los fondos europeos.	No	[]	[]	negative	21-30	0	0	0.0	4
353611	Esa es la desgracia que tenemos en España.	No	[]	[]	negative	0-10	0	0	0.0	1
121474	Sí sobre algunos de los aspectos y ámbitos formativos que hemos ido abordando a lo largo la primera parte las tertulias.	No	[]	[]	negative	21-30	0	0	0.0	4
209965	Si se fue.	No	[]	[]	negative	0-10	0	0	0.0	2
22821	Por eso cojo la banderita de unidad y digo que hay predicar con el ejemplo más hechos menos palabras.	No	[]	[]	negative	21-30	0	0	0.0	3
397194	Creo que la evolución y integración de los Mossos d'Esquadra en distintos instituciones estatales para garantizar siempre una mayor coordinación es importante.	No	[]	[]	negative	21-30	0	0	0.0	1
409620	Segundo tema yo debería empezar con una simple declaración que es se ha convertido en un hashtag redes sociales Gracias Polonia gracias por defender la frontera oriental de Unión Europea.	No	[]	[]	positive	31-40	0	0	0.0	0
297092	Porque claro al final ese debate a qué está haciendo referencia?	No	[]	[]	negative	11-20	0	0	0.0	1
61869	Y por tanto en este caso con quien tiene que negociar el Partido Popular es ministro de Justicia encargado estos temas dentro del Consejo Ministros.	No	[]	[]	positive	31-40	0	0	0.0	3
278809	Y bueno ya ha salido Sánchez por otro lado a decir en una frase un poco frívola que hay chuletón su punto le parece insuperable.	No	[]	[]	positive	21-30	0	0	0.0	4
83267	Y hay que transmitir ese mensaje al conjunto de la ciudad.	No	[]	[]	negative	11-20	0	0	0.0	1
44438	No sería mucho más fácil?	No	[]	[]	very_negative	0-10	0	0	0.0	4
290808	Ese poder de apoyar al empresario o defender impuestos bajos y a la vez también el Estado del bienestar es progreso económico desarrollo sostenible medio ambiente.	No	[]	[]	positive	31-40	0	0	0.0	4
296512	Eso ha dicho lo hace.	No	[]	[]	positive	0-10	0	0	0.0	3
405445	Es mentira simplemente y es muy cínico.	No	[]	[]	negative	0-10	0	0	0.0	3
85920	Estás satisfecho con la gestión en el Ministerio?	No	[]	[]	negative	0-10	0	0	0.0	1
93660	Val.	No	[]	[]	negative	0-10	0	0	0.0	1
301103	Como gobierno para todo eso debimos.	No	[]	[]	negative	0-10	0	0	0.0	0
30524	Van a poder beneficiarse de esta medida ministros.	No	[]	[]	negative	0-10	0	0	0.0	4
394440	Muy buenos días.	No	[]	[]	negative	0-10	0	0	0.0	0
2802	Galicia es el único sitio donde Partido Popular o Gobierno con mayoría absoluta en su calidad de secretario general del viene ahora a marcar las directrices cómo obtener revalidar esa bien aprender.	Yes	[]	[]	very_positive	41-50	1	0	0.0	0
167057	El otro día en el Parlamento que a mí me llenó de satisfacción y orgullo.	No	[]	[]	negative	11-20	0	0	0.0	0
167597	Pero lo que no íbamos a raíz del palco.	No	[]	[]	very_negative	0-10	0	0	0.0	2
220653	cuidado de las mujeres desde luego el respeto y reconocimiento a la violencia género que por si alguno no se entera Lorena ha dicho es machista.	No	[]	[]	neutral	21-30	0	0	0.0	2
39646	Un pacto de Estado por la sanidad el fortalecimiento investigación las residencias mayores.	No	[]	[]	negative	11-20	0	0	0.0	0
342110	Una convocatoria adicional.	No	[]	[]	negative	0-10	0	0	0.0	4
100598	Una Ley de Educación es una las leyes fundamentales en nuestro país.	No	[]	[]	negative	11-20	0	0	0.0	2
296504	Hay que hacer y por eso es muy importante haya ahora esta ponencia finalmente se explicite también esa gran reforma fiscal necesita España.	No	[]	[]	negative	21-30	0	0	0.0	4
116693	Y en ese sentido es lo que estamos trabajando un inicio de legislatura y construyendo esa alternativa tiene ser también cada día más amplia.	No	[]	[]	negative	21-30	0	0	0.0	4
318489	Como el presidente francés que.	No	[]	[]	negative	0-10	0	0	0.0	0
424476	Te presentamos una presentaremos un recurso a la mesa para que esto se reconsidere.	No	[]	[]	negative	11-20	0	0	0.0	4
246805	Nos estamos jugando ahora no cortar el eucalipto durante sé cuánto tiempo.	No	[]	[]	very_negative	11-20	0	0	0.0	4
25358	Esto se habrán preguntado muchas veces.	No	[]	[]	negative	0-10	0	0	0.0	1
19526	Yo no creo que sea un parlamentario en la yo haya defendido posición del partido.	No	[]	[]	very_negative	11-20	0	0	0.0	4
301015	Apostamos por un presupuesto social el más de la historia reciente nuestro país con 72 cada 100 euros destinados a políticas sociales.	Yes	[]	[]	negative	21-30	1	0	0.0	4
414842	Me encanta.	No	[]	[]	negative	0-10	0	0	0.0	4
236977	Denegado la solicitud de medidas cautelares?	No	[]	[]	negative	0-10	0	0	0.0	4
281475	Bueno eso creo que es lo vosotros os preguntáis porque muchos de no tenéis acceso como las grandes empresas a la agenda del nuevo jefe Gabinete Moncloa donde hay ir presionando pedir fondos y nos den algo.	No	[]	[]	very_negative	41-50	0	0	0.0	4
250558	También vamos a conocer nuestra factura través de un código QR.	No	[]	[]	negative	11-20	0	0	0.0	2
274315	Nosotros creemos que es una barbaridad jurídica crea inseguridad y además ataca por lo obvio.	No	[]	[]	negative	11-20	0	0	0.0	0
402636	Hay países como Italia que han decidido hacerlo incluso de forma más drástica un decreto cobijaba toda la actuación frente a pandemia.	No	[]	[]	negative	21-30	0	0	0.0	1
25504	Esto es visto por los españoles como una garantía de que esos presupuestos van a ser buenos porque son centrados moderados tratan encontrar soluciones y no plasmar ideología un sectarismo serie posturas inmovilistas respecto las se analiza ni siquiera si pueden o aportar sino dogmas fe parte determinadas fuerzas políticas.	No	[]	[]	very_negative	71-80	0	0	0.0	4
369948	Lo que está claro es estos presupuestos no están hechos para todo el territorio en igualdad de condiciones.	No	[]	[]	very_negative	11-20	0	0	0.0	2
163101	Bueno a lo que se publicó en los medios de comunicación ese día parecía por discrepancias al interior del gobierno retrasaba la aprobación decreto ley.	No	[]	[]	negative	31-40	0	0	0.0	4
371774	Buenos días a todos muchas gracias por asistir esta rueda de prensa.	No	[]	[]	negative	11-20	0	0	0.0	0
219831	Yo nunca he creído incluso se lo decía a Pablo con toda confianza públicamente.	No	[]	[]	negative	11-20	0	0	0.0	4
375507	Estos Presupuestos tienen un acento nítidamente progresista.	No	[]	[]	negative	0-10	0	0	0.0	4
406999	Las personas mayores tienen derecho a recibir los mejores cuidados posibles y permanecer en sus casas el máximo tiempo posible como desean la mayor parte de ellos ellas.	No	[]	[]	negative	21-30	0	0	0.0	2
176381	Pero mi debate al menos en este momento no es la pertinencia o del Gobierno de España que lo encuentro legítimo y desde luego muy adecuado para resolver los problemas tenemos ahora.	No	[]	[]	very_negative	31-40	0	0	0.0	1
170494	muchas convicciones eso es más.	No	[]	[]	negative	0-10	0	0	0.0	1
133759	Quiero decir y quiero proponeros algo.	No	[]	[]	negative	0-10	0	0	0.0	4
229665	Efectivamente este sábado además es una universidad redondo.	No	[]	[]	negative	0-10	0	0	0.0	4
185919	Nadie nos escuchó.	No	[]	[]	negative	0-10	0	0	0.0	3
331539	Yo ya lo dije.	No	[]	[]	negative	0-10	0	0	0.0	1
119115	Creo que ahí es donde de verdad saldríamos ganando los españoles entre cuales por supuesto me incluyo porque yo espero el Gobierno la Nación en un momento tan difícil lo haga bien nos jugamos muchísimo.	No	[]	[]	negative	41-50	0	0	0.0	1
117340	No se trata de aprobar a nosotros mismos comprometernos seguir trabajando para paliar las consecuencias una gravísima crisis.	No	[]	[]	very_negative	21-30	0	0	0.0	3
375718	--El estado de alarma proporciona un marco coherente para que las autonomías puedan adoptar medidas necesarias atajar eficazmente el virus.	No	[]	[]	negative	21-30	0	0	0.0	4
31491	Pero y además no tiene ningún rubor.	No	[]	[]	very_negative	0-10	0	0	0.0	2
