tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
1239154740447137794	@<USER>Dat kan ik ook begrijpen (dus even ontvolgen tot het virus is uitgeraasd mag uiteraard), maar we laten Itali nu niet in de kou staan.En af en toe even wegdromen bij Itali ipv huiveren bij nieuwe cijfers is wat veel lezers nu toch ook graag doen.	No	254		BRenkema	100+	0	0	0.0	0
1243523552776794112	@<USER>Uiteraard wil ik je het advies geven enkel van huis te gaan als dit niet anders kan zoals het Rivm adviseert.De aangescherpte regels kan je vinden op en zullen betekenen dat het niet is toegestaan.^SvT	No	211		Eoinkeane	100+	0	0	0.0	0
1237734345802203137	Met het testen wordt afgewogen omgegaan, vanwege een tekort aan testmateriaal.Hoe kan daar nu al een tekort aan zijn?	No	118			100+	0	0	0.0	0
1244281364364636160	"'Er is gerechtvaardigde kritiek op de stelligheid waarmee het RIVM sommige voorspellingen maakt.En kritiek op kabinet en parlement die hun beslissingen baseren op zo""n smalle basis'.Ik noem dat 'falen'."	Yes	204			100+	1	0	0.0	0
1238210708887736327	In verband met de verscherpte maatregelen rondom, het coronavirus mogen wij tm 31 maart helaas geen concerten geven.Mocht u kaarten hebben voor een van onze concerten in deze periode, dan wordt u door de betreffende zaal nader ge nformeerd.	No	241			100+	0	0	0.0	0
1248604123043377152	De federale musea krijgen toestemming om met hun spaargeld de coronaputten te vullen.Maar is hun spaarpot groot genoeg?	No	120			100+	0	0	0.0	0
1244910747865530368	Het Laatste Nieuws vergelijkt aanpak coronavirus met die van Vlaams Belang via @<USER>	No	86		SCEPTR_online	81-90	0	0	0.0	0
1247576187708325888	Totalitaire machtsgreep van Rutte over die apps, zelfs de KGB krijgt hier natte dromen van #apps #persconferentie #Rutte #COVID19 #telegraaf #lockdowneffect#supermoon#cameltoechallenge	Yes	186	apps persconferentie Rutte COVID19 telegraaf lockdowneffect supermoon cameltoechallenge		100+	1	8	0.0	4
1240664306917748737	"#HeelNederlandThuisinBeweging: Olga Commandeur verzorgt een livetraining op voor thuiszittend Nederland!Vrijdag 20 maart om 18.15 uur.Doe je mee?Laat ""t weten via de Facebook-pagina!#coronavirus #thuiswerken"	No	211	HeelNederlandThuisinBeweging coronavirus thuiswerken		100+	0	3	0.0	2
1242058292341374976	Gisteren coronale betrekking gehad met iemand die het echt had.	No	63			61-70	0	0	0.0	0
1253061459057299457	@<USER>Met meer beschermings middelen hadden we duizenden besmettingen en doden kunnen voorkomen , Maar mondkapjes regelen homaar,Wel elk coronadebat worden we overladen met heel vele woorden door Hugo , Na 6 weken nog steeds geen daden.	Yes	239		PieterOmtzigt	100+	1	0	0.0	0
1230902201217933312	"Jan-CeesVogelaar: Uitplaatsen veebedrijven heeft amper effect""En:RIVM heeft kennelijk weer wat te verbergen.""Een interview.#stikstof #boerenprotest #Mesdagfonds#RIVM"	Yes	169	stikstof boerenprotest Mesdagfonds RIVM		100+	1	4	0.0	4
1247960892970582016	'Decoronacrisis leidt tot een stagnatie van duurzame projecten.Toch zijn er veel redenen om door te gaan met de energietransitie'	No	131			100+	0	0	0.0	0
1238987846599479297	Intensive care-arts:'Het is nu echt crisis...!' - #zorg#coronavirus #pandemie#longziekten	No	92	zorg coronavirus pandemie longziekten		91-100	0	4	0.0	0
1237827523842650113	De overheid communiceert niet consequent over het #COVID19, maar verwacht wel dat de bevolking consequent acties onderneemt, @<USER> in #deafspraak	Yes	147	COVID19 deafspraak	brinckie	100+	1	2	0.0	3
1233997968199634946	@<USER>Over Hamsterengesproken!Door rijst te bewaren in de oorlog, 9 maanden oud kreeg ik rijstewater vanwege heftige dysenterie in 1944 in Eindhoven, ook ons buurjongetje bleef in leven.Er stond geen houdbaarheidsdatum op de zak rijst!Gelooft u daarin?Ik niet!	No	267		shossontwits	100+	0	0	0.0	0
1240300595782746113	Goed nieuws uit Berlijn.De burgemeester moet mogelijk in quarantaine...vanwege het Corona-virus...	No	99			91-100	0	0	0.0	0
1240315690625773575	Als je niet meer uit eten kunt brengt @<USER>het gewoon thuis.Met gebruiksaanwijzing...Top!#coronavirusNederland#horeca #horecadicht#COVID2019	No	147	coronavirusNederland horeca horecadicht COVID2019	r_lemortier	100+	0	4	0.0	1
1263551260524982272	Nieuwe straatvraagUit onderzoek is gebleken dat mensen in Zuid-Holland tijdens de coronacrisis meer seks hebben.Hoe groot is het aandeel van de Hagenezen in die stijging?#denhaag#seks #seksincoronatijd#coronavirus #coronaseks	No	230	denhaag seks seksincoronatijd coronavirus coronaseks		100+	0	5	0.0	0
1238890227650957312	Er sterven nu nog steeds een stuk meer mensen door de normale griep, maar de sterfte percentages zijn bij #covid19 wel wat ongunstiger: voor griep2000 doden op 1.7 mil geinfecteerde = 0.1%.En het lijkt rond de 0.3% voor cov19.Herstel van covid duurt +-3 weken.	No	263	covid19		100+	0	1	0.0	3
1255576526390788098	"Uitgerekendprecies als het #Songfestival zo""n geweldige slogan heeft als #OpenUp, duikt er ineens een of ander miserabel #coronavirus op waardoor het hele #Songfestival niet kan doorgaan en er weer een andere slogan verzonnen moet worden volgend jaar."	No	252	Songfestival OpenUp coronavirus Songfestival		100+	0	4	0.0	0
1246026953779548167	Rupsvrij : biologisch tegen de rups is eindelijk leverbaar + uitgebreide openingstijden ivm Corona -	No	100			91-100	0	0	0.0	0
1247879756453826560	@<USER>Tot nu toe krijgen wij in Nederland vrij weinig Corona van Koeien, Varkens en kippen, h !	No	97		fokkesukke	91-100	0	0	0.0	0
1246144739491172352	Ik las net 'Er is geen hond in Nederland met Corona' en ik moest het drie keer opnieuw lezen tot ik het begreep.	No	112			100+	0	0	0.0	0
1240355643774644225	@<USER>Ja, dat wordt dan de corona-generatie.	No	46		mertenhou hilbrandie MyrtheHilkens	41-50	0	0	0.0	0
1255386071875059713	@<USER>Dat dicht- en thuisblijvenhet meest verstandig is totdat de situatie zo is dat het virus zich niet of nauwelijks nog verspreidt.Is dat genoeg?De wereld weet nog steeds slechts een deel van wat het virus doet en acteert naar wat het constateert.	Yes	255		Monique1044 debroervanroos	100+	1	0	0.0	0
1250727411630723072	@<USER>Ja, maar dat maakt dus in die zin niks uit, want immuniteit is nog niet zeker.Wat ik begrijp is juist de beste weg van testen, traceren en isoleren hier nog mogelijk	Yes	174		MartinViel josschaafsma	100+	1	0	0.0	0
1258068506869993473	Geen PowerPoint vandaag maar livestreaming van de veiligheidsraad.Ik had het me zoingebeeld.#COVID19	No	104	COVID19		100+	0	1	0.0	3
1242728380384116736	"Pano en de race tegen de klok in ziekenhuizen en labs:""Niet bang om coronavirus op te lopen, wel om uit te vallen"	No	114			100+	0	0	0.0	0
1244671390973861888	"Lubach begint actie tegen aan corona verdienend""Rumag: Triestste merk van de eeuw"""	No	82			81-90	0	0	0.0	0
1251058495199330306	Tijdens de coronacrisis zijn alle medewerkers nog inventiever dan anders.Topjuf Irene van @<USER> verzorgt daarom vandaag de @<USER> vanuit huis.Vandaag geen huiswerk, juist de geplande Koningsspelen.Zie youtube gymjuf Irene.Voorproefje:	No	241		DeHeerdstee koningsspelen	100+	0	0	0.0	0
1233055629759143937	@<USER>het verschil zit hem in de natuurlijke griep en wat in een lab gekweektword	Yes	84		KC_Frederiks NOS rivm	81-90	1	0	0.0	0
1236730089846345728	Als het zo doorgaat Itali al overgaat tot leeftijdsdiscriminatie is het niet ondenkbaar dat de voorspellingen voor 2022 uit het boek ,Soylent Green, waarbij oudere mensen tot eetbare chips vermalen worden om de bevolking te voeden bewaarheidwordt.	No	249			100+	0	0	0.0	0
1250200718583255046	Of het nu complotgelul is of niet, ik heb in het verleden teveel Blue Screens of Death gezien om mij ooit door Bill Gates ook maar iets in te laten spuiten.#BSoD#op1#jinek#COVID19#coronavirus	No	196	BSoD op1 jinek COVID19 coronavirus		100+	0	5	0.0	0
1247521649051627520	Strandpachters luiden noodklok om corona nu ze niet voor regeling in aanmerking komen	No	85			81-90	0	0	0.0	0
1242122316643000321	Het coronavirus zal de komende weken een ingrijpende impact hebben op hoewe werken.MicrosoftTeams helpt u echter de stap van fysiek naar digitaal te zetten.	No	159			100+	0	0	0.0	0
1241689997629173762	"@<USER> ""Onze @<USER> en @<USER> wil de cijfers gaan stilhouden..""Daar doelde ik op.Dat is simpelweg NIETwaar.Dat elk land eigen cijfers heeft..ja daar zou je vraagtekensbij kunnen stellen."	Yes	194		NokNokTwo4u dirkvandenbergh NOS MinPres RIVM_vDissel rivm WHO MinPres RIVM_vDissel rivm	100+	1	0	0.0	0
1235922088784994309	Dat is niet zo best.Ik hoop maar dat de 2de, 3de, 4de en andere #christelijkelycea hier geen last mee krijgen.@<USER> gelukkig is het #coronavirus maar een vorm van griep, nietwaar?	No	183	christelijkelycea coronavirus	NHNieuws	100+	0	2	0.0	0
1252955242829885443	@<USER>Ga je centen maar vast tellen...ze worden door de regering RUTTE zo snel mogelijk uitgegeven aan onzin en een app... maar niet aan testen...	Yes	148		colourbird00 telegraaf	100+	1	0	0.0	0
1255219960164556801	"Lees ""Instroom ziekenhuizen terug op niveau van eerste lockdownweek""""op Nieuwsblik - - Het aantal nieuwe ziekenhuisopnamen vanwege Covid-19 is terug op het niveau van de week waarin Nederland in een intelligente lockdown""g..."	No	225			100+	0	0	0.0	0
1239137356726362113	Half Nederland was afgelopen week verontwaardigd nadat vanwege Corona de scholen (broedplaats met honderden kinderen en ouders) nog niet gesloten werden.Maar kijk dit weekend, terrasjes en caf s zitten gewoon stampvol, want ja je moet toch wat!#socialeonthouding #COVID19NL	No	275	socialeonthouding COVID19NL		100+	0	2	0.0	0
1250830617425649664	Totale onzin motie van @<USER> , gewoon een eigen bijdrage verhogen.Kan toch niet zijn dat er publiek geld naar kerken en moskee n gaat.Subsidie gelul is allemaal afgebouwd, dat hoor je te weten.@<USER>#coronadebat	Yes	218	coronadebat	F_azarkan 2eKamertweets	100+	1	1	0.0	0
1245716153361629185	@<USER>Wij zijn ook een onbeduidende dwergstaat in vergelijking met Itali ...Dus hoezo vragen ze ons geld...	No	110		MoosOliemans	100+	0	0	0.0	0
1248880678655201282	@<USER>Het UK is in ieder geval bespaard gebleven van de Euro-crisis en nu de Coronahulp maatregelen.Waar geld dus uiteindelijk van Noord naar Zuid danwel van West naar Oost rolt.Zowel de Euro opt-out als Brexit zijn vooralsnog voordelig gebleken.	No	250		Infocadl2015 ArnoWellens	100+	0	0	0.0	0
1241038772227256320	'InUdenzie je een ziekenhuis dat in de problemen aan het komen is', zegt burgemeester van Breda @<USER> #covid19Nederland #Coronavirus	Yes	136	covid19Nederland Coronavirus	PaulDepla	100+	1	2	0.0	2
1234123491819106305	Persconferentie over het Coronavirus nu op NPO1...	No	50			41-50	0	0	0.0	0
1238557209455362049	"Als ze niemand testen blijven getallenlaag.Er zijn vast duizenden in NL met COVID-19.""U heeft misschien coronavirus.Testen is niet nodig.U hoeft de huisarts niet te bellen...U kunt wel kort naar buiten om boodschappen te doen.""#coronavirusNederland"	No	253	coronavirusNederland		100+	0	1	0.0	1
1241303716734664705	"@<USER> dus brabo""s die hoesten gaan gewoon naar de super.en dan met z""n alle.klagen over coronaklachten en overvolle ziekenhuizen.dom volk."	Yes	143		parkietenpooier	100+	1	0	0.0	0
1242780590958575617	'Ookop lange termijn bedreigt de coronacrisis de transitie naar een duurzame economie' 'Een vijandsbeeld is gepastin de...	Yes	124			100+	1	0	0.0	0
1236029783475093505	Bekijk hier waar het coronavirus in Nederland toeslaat @<USER>dit is toch het bewijs dat je het gewoon laatgebeuren lamme zak	Yes	127		MinPres	100+	1	0	0.0	0
1242081575933804544	RIVMheel laat vandaag met publicatie cijfers.Om 14:30 nog niets en websiteoverbelast	No	87			81-90	0	0	0.0	0
1240024632008286211	@<USER>Ai, vervelend.Ons kantoor is (nog) gewoon open, maar we ontvangen niemand meer.Thuiswerken is gelukkig wel al mogelijk gemaakt, just in case.Ik woon nog geen kilometer van mijn werk, maar toch.	No	204		turningeyes	100+	0	0	0.0	0
1239341822482288640	@<USER>Hopelijk openbaar excuus van jou en het rivm vanwege het feit dat jullie voor de zoveelste maal de boel besodemieterd en bedrogenhebben.Je mag blij zijn dat je nog steeds niet met pek en veren uit het land verjaagdbent.Idioot.	Yes	238		MinPres	100+	1	0	0.0	0
1308064791567753221	Is de Nederlandse overheidcoronamoe?Geen zin meer?Opgegeven?'Aantal nieuwe besmettingen passeert voor het eerst de 2000' via @<USER>	No	136		telegraaf	100+	0	0	0.0	0
1289605028638932992	@<USER>T staat op film anders zou ik zeggen, dit is toch niet te filmen.Blijkbaar is t coronavirus zo verslavend dat we er van alles aan doen om het aantal besmettingen naar recordhoogten te brengen.Weerzinwekkend gedrag	No	223		Zeemeermin6	100+	0	0	0.0	0
1292068996834099202	"Europese directeurWHO:""Tweede golf begint pas als drie fenomenen samenkomen""#coronamaatregelen #COVID__19#mondkapjesplicht#mondkapjes"	Yes	137	coronamaatregelen COVID__19 mondkapjesplicht mondkapjes		100+	1	4	0.0	3
1267700890493956098	Trump noemt demonstraties tegen rassendiscriminatie 'Antifa'.Of hij weet niet wat dat betekent, of hij stereotypeert deze protesten nu doelbewust om te polariseren.Vervolgens praten mensen hem na en zo krijg je dus hele bevolkingsgroepen tegenover elkaar.	No	257			100+	0	0	0.0	0
1309389687862243328	"Records zijn er om te breken!De Refugee Walk 2019 bracht 344.000 euro op.De Corona-editie 2020 heeft dat bedrag nu al overtroffen, met zelfs n g 2 dagen te gaan!Steun ons teamDe Groene Gazellen""en versterk het werk van @<USER> !"	No	232		VluchtwerkVl	100+	0	0	0.0	0
1309256716752621569	COVID-19 is op dit moment de 6e doodsoorzaak wereldwijd en zal dit in de winter stijgen naar plek 4.	Yes	100			91-100	1	0	0.0	0
1297583765917753345	"van een notificatie applicatie bij de bestrijding van covid-19 en waarborgen ter voorkoming van misbruik daarvan""Een maand geleden, 13 juli,had Willem-Alexander over de maat regelen ter bestrijding van de epidemie ook al gecommuniceerd met de Kamer, eveneens vanuit Griekenland"	No	278			100+	0	0	0.0	0
1289798309268226048	Straks roept deze Tim Verdonck, #Covid19 is een hoax, een hoaxzeg ik u, ik ken NIEMAND op mijn werk die besmet is :-)#TrumpedWorld	No	132	Covid19 TrumpedWorld		100+	0	2	0.0	3
1290685597892444167	@<USER>Ik woon niet eens in de buurt van Amsterdam!Dus wat lul je !Ik was faliekant tegen die demonstraties vanwege Covid-19.Met een beetje creatief zoekenkan je die tweets van mij daarover wel vinden hier.Ik ben anti politiek.Ik ben niet links of rechts.De groeten!	No	274		Boeitmenietnu	100+	0	0	0.0	0
1294304354137186304	Volgens @<USER> is de economische krimp van 8,5% catastrofaal.Catastrofaal klinkt hier toch als onherstelbaar.#selffulfillingprophecy#Economie#Covid_19#lockdown #coronamaatregelen	Yes	184	selffulfillingprophecy Economie Covid_19 lockdown coronamaatregelen	phvmulligen	100+	1	5	0.0	4
1298242474511654923	"@<USER>In #Engeland (ook #Wales, #Schotland, #NoordIerland?)werden er in het begin #boodschappen gedaan voor, #noodpakketten verstrekt aan zgn. #shielders"", mensen die zich afschermden: #shielding"".Wij zouden zeggen #coronakwetsbaren."	Yes	237	Engeland Wales Schotland NoordIerland boodschappen noodpakketten shielders shielding coronakwetsbaren	LithNoortje	100+	1	9	0.0	2
1287659418436415489	@<USER> Nee, vind ik niet.Jij woont in Duitsland.Nogmaals: ik heb geen mening over al dan niet invoeren, want ik ben geen expert.Daar hebben we het rivm voor.En nadelen zijn er zeker wel - dus ik snap dat ze een zorgvuldige afweging maken, en in ons land misschien anders dan elders.	No	287		DouweAmels bottejellema	100+	0	0	0.0	0
1305800384926097413	@<USER>#SARS_CoV_2 @<USER>Ter info: deze nieuwe testen zouden veel tijd en capaciteit bij de artsen kunnen besparen de komende maanden:genesig SARS-CoV-2Winterplex #NCYT#Primerdesignltd #Covid_19#WinterTesting	Yes	215	SARS_CoV_2 NCYT Primerdesignltd Covid_19 WinterTesting	hugodejonge rivm	100+	1	5	0.0	4
1304219072003964929	NVWAwaarschuwt:gooi ongevraagd toegezondenAziatisch zaad weg - Zouden de Chinezen dan toch bezig zijn met een gluiperige bio-oorlog en zo de economie in Europe willen saboteren (covid-19?)	No	191			100+	0	0	0.0	0
1300493382972854278	@<USER>doet er niks mee, dus ga er van uit dat het wel belangrijk is.Groninger wijst op belang vitamine D bij corona;krijgt weinig bijval	Yes	140		RIVM	100+	1	0	0.0	0
1300843719445356552	Testcapaciteit wordt vergroot maar laat je alleen testen als je klachtenhebt.'We spelen in op veranderende omstandigheden'.#HugoDeJongeVolg het live via #coronavirusnl#covid19#coronavirusupdates#persconferentie	No	217	HugoDeJonge coronavirusnl covid19 coronavirusupdates persconferentie		100+	0	5	0.0	3
1295889316057616384	Ben ik nu echt de enige die denkt dat ook DIT verhaal 2 kantenheeft?Namelijk dat de president van Wit-Rusland gewoon het spelletje van de WHO en de New World Order niet mee wilspelen?En daarom zo wordt aangevallen?De Media laat namelijk met trots de protesten steeds zien	Yes	276			100+	1	0	0.0	0
1298250583862685696	We zitten inmiddels al op #codezwart hoor, niet op #codeoranje of #coderood...+het wordt er weinig beter op als jullie alleen maar aan jezelf blijven denken.#COVID19#ClimateEmergency#stikstof enz.Het gaat hier wel om onze gezondheid.Niet om geld of een paar graden C.	Yes	274	codezwart codeoranje coderood COVID19 ClimateEmergency stikstof		100+	1	6	0.0	4
1291336981167902721	Versterk je immuunsysteem en verhoog je weerstand met CBD OlieDit helpt te vechten tegen Corona Blijf vitaal door het gebruik van CBD #gymlife#fitgirl #fitness #dutchfitness #fitfam#fitfamnl #corona#virus	Yes	208	gymlife fitgirl fitness dutchfitness fitfam fitfamnl corona virus		100+	1	8	0.0	1
1276774737851670528	Veel #zorghelden en andere #coronahelden, dreigen uitgeput hun werk te stoppen.Zij hebben ons gered, en nu is het tijd voor ons de #zorghelden en andere #coronahelden te 'redden'.Steun een permanente loonsverhoging, afschaffen bureaucratie, en verlaging van de werkdruk.	No	272	zorghelden coronahelden zorghelden coronahelden		100+	0	4	0.0	0
1300518546359726080	Giftig lockdownklimaat leidt tot doden door politiegeweld in Kenia.De regels om verspreiding van corona te voorkomen, worden in Kenia streng gehandhaafd.Een onafhankelijke Keniaanse organisatie onderzoekt 22 gevallen van mensendie door politieg...	Yes	250			100+	1	0	0.0	0
1278973897757659136	VERANDERGEEN GEVANGENENIN GRAVEYARDDit is waar we bang voor waren!De eerste zaak #coronavirus in gevangenissen!Een 70-jarige gevangene in de Sincan-gevangenis (afdeling L2C9) heeft (+)resultaat.#DontTurnPrisonsIntoGraveyard @<USER>	Yes	238	coronavirus DontTurnPrisonsIntoGraveyard	aforgutu amnesty hrw esinclairwebb davi	100+	1	2	0.0	0
1290258500174708736	Studie wijst uit dat mens corona kan doorgeven aan katten en honden	Yes	67			61-70	1	0	0.0	0
1296460589208920067	#AstraZeneca - via de #coronahoax naar miljardenwinsten via kwakzakverij	Yes	72	AstraZeneca coronahoax		71-80	1	2	0.0	0
1291286292072996864	Helft verpleegkundigen niet klaar voor tweede coronagolf.Daarbij speelt niet alleen fysieke en mentale uitputting een rol, maar ook het gevoel niet gewaardeerd te worden door werkgevers en politiek.@<USER>	Yes	207		NieuweUnie91 VenVN NOS EenVandaag op1npo	100+	1	0	0.0	0
1302134736509440001	@<USER>Het is makkelijk om mensen te misleiden maar verdomde moeilijk om mensen te overtuigen dat ze zijn misleid.Corona is al lang voorbij en het was de griep van dit jaar.	Yes	175		NOS	100+	1	0	0.0	0
1275451842432954375	"Nog geen consensus over parlementaire onderzoekscommissie voor Belgische aanpak coronacrisis :IndienerSofie Merckx spreekt van een ""onaanvaardbaar manoeuvre""van de andere partijen ""om ons voorstel te saboteren""via @<USER>"	No	223		HLN_BE	100+	0	0	0.0	0
1268805978553831424	De afzet van #melkproducten komt weer op gangnu landen de #coronamaatregelen versoepelen.Volgens @<USER> van @<USER> begint de situatie in China ook te normaliseren.Maar in Afrikaanse landen is de crisis nog op zijn hoogtepunt.	Yes	230	melkproducten coronamaatregelen	hestermaij FrieslndCampina	100+	1	2	0.0	4
1281654015441252354	Terwijl de ene bedrijfstak oiv covid-19 medewerkers ontslaat, heeft de andere bedrijfstak een schreeuwend tekort aan medewerkers; hoog tijd voor omscholing.#strategischhrm	Yes	172	strategischhrm		100+	1	1	0.0	0
1273276735879090178	@<USER>Er overlijden niet veel mensen AAN Covid19, dat weet je he?Zij sterven MET Covid19Het maakt het verlies niet minder erg, jammer dat je het gevoel dat je zelf hebteen ander toewenst.Sterkte man	Yes	204		johnvanderklugt LeoniqueUnique	100+	1	0	0.0	0
1306330850355752963	@<USER>stop met je te laten testen.Besmettingen naar 0 en lockdown MOET dan stoppen!	Yes	86		RF_HFC	81-90	1	0	0.0	0
1309235042615463937	@<USER>Na het stappen geef je elkaar een knuffel, neem je iemand mee naar huis.Of het om 24:00 is om of 04:00 's nachts.Corona heeft geen diensten van zo tot zo laat.Dan neem ik even pauze of iets dergelijks.	No	212		Nieuwsuur	100+	0	0	0.0	0
1296193256292851713	Is het een grote misleiding van het #RIVM?Op basis van bewust (?)achtergehouden informatie alle grondslag ontbreekt om het voorgestelde destructieve beleid met onomkeerbare gevolgen uit te blijven rollen.via @<USER>	No	218	RIVM	YouTube	100+	0	1	0.0	4
1287782744471277568	Naast zijn werk als architect was Van Lieflandpolitiek actief.Hij werd in 1896 Haags gemeenteraadslid voor de Katholieke Kiesvereniging.In 1907 werd hij gekozen tot lid van Provinciale Staten.Na protesten over belangenverstrengeling werd hij in 1911 niet meer herkozen.	No	273			100+	0	0	0.0	0
1293290413747568642	De Put wordt de komende dagen zoveel mogelijk 'coronaproof' gemaakt (belangrijke info voor al onze leden, supporters en ouders van onze jeugdleden):	No	148			100+	0	0	0.0	0
1309430639037485063	Deze week op Kabinet kan stuntprijzen naar oranje landen niet verbieden Belize Tourism pleit voor herziening coronaprotocol Volg live de Maleisische kookdemonstratieVanaf oktober moeten airlines binnen 7 dagen geld teruggevenEn meer!	No	235			100+	0	0	0.0	0
1311415274235523072	@<USER>Respect voor anderen en met name mensen die zwak zijn is van belang.Dat mag niet uit het oog.Neemt niet weg dat alles zwaar overtrokken is en op angst wordt ingespeeld met 90% vals positieven in de statestieken te schijven als corona.Alles gaat kapot zo.	Yes	265		lidavaliedia jeltijger	100+	1	0	0.0	0
1296412078006304768	"Kinderen kunnen besmettelijk zijn zonder klachten!Daarom in regio""s met veel besmettingen per 100.000 inwoners en niet optimaal#BCO en hoog %pos.testen is de kans groot dat er een besmettelijk kind op school is > alle kinderen regelmatig testen!"	Yes	248	BCO		100+	1	1	0.0	0
1273615177519443980	Vliegen is sowieso al niet verantwoord, laat staan in Coronatijd.Idioot dat in klaslokalen andere regels gelden dan op een vakantievlucht.Als Van Nieuwenhuizen binnen 10 jaar niet voor de KLM werkt vreet ik mijn hoedop.	Yes	222			100+	1	0	0.0	0
1294271812688392195	@<USER>Beste @<USER> , Je vraagt om geld voor een ramp waarbij een boot ge xplodeerd is die al 7 jaar in de haven lag te rotten.Is dat echt belangrijker dan het salaris van zorgmedew., de rellenmoorden door allochtonen, de Coronacrisis, etc.?Geert vindt van niet.	Yes	266		La_Moonnn MinPres	100+	1	0	0.0	0
1275684864902287360	Veel bedrijven en medewerkers werken sinds COVID-19 zoveel mogelijk thuis.En voor de meesten is dat prima te doen.Maar is het ook veilig voor je bedrijfsgevoelige data?We delen onze 10 tips om veilig op afstand te werken>> #cybersafe	No	237	cybersafe		100+	0	1	0.0	0
1276032515350974464	Ambassade medewerker Zweden ontdaan van uitspraken in Nederland RIVM en BuZa lopen vast in eigen corona-dwaalspoor.Uitleg kan steeds moeilijker worden gegeven.Onjuiste voorlichting wordt helaas ook het #NieuweNormaalHendrikVMHans van Mourik	Yes	244	NieuweNormaal		100+	1	1	0.0	0
1275059656298098696	De GGD, het RIVM en het ministerie van OCW hebben geen zicht op hoeveel basisscholen zijn getroffen door coronabesmettingen.Dat blijkt uit een rondgang van het AD.Lees hier hoedat zit:#scholendicht of #scholenopen met goede veiligheidsmaatregelen!	Yes	251	scholendicht scholenopen		100+	1	2	0.0	4
1273128631955525636	Corona biedt mensen met gebrek ongekende kansen' Schandelijke kop @<USER> @<USER> !@<USER> komt juist op voor een betere en gelijkwaardige behandeling van mensen met een handicap en jullie zetten hen weg als mensen met gebrek	Yes	226		ADnl RDStad RickBrink_mvgz	100+	1	0	0.0	0
1282343395143421952	@<USER>Volgens mij zijn de COVID-19 regels vastgesteld op het niveau van de veiligheidsregio, gemeenten kunnen daar eventueel plaatselijk nog aanvullingen via APV doorvoeren, maar je startpunt is geloof ikdit document:	Yes	220		veenman	100+	1	0	0.0	0
1298896615491678208	@<USER>Incidenten buiten proportiesopgeblazen.Te snel conclusiesgetrokken.Gevolg vredige protesten waarbij doden vallen, veel brandstichting en veel vernieling.Republikeinen zijn veel minder racistisch aangezien de protesten hoofdzakelijk in democratische steden zijn.	No	274		Leolucassen	100+	0	0	0.0	0
1292198717530017795	Grimmige protesten in Beiroet:'Het is een slagveld'	No	52			51-60	0	0	0.0	0
1278425517646139393	Wij kunnen dit testen door tussen dag 2 en 5 het bloed van het kalf te onderzoeken door middel van een refractometer.Bij een goede biestopname is de bloedwaarde boven een bepaald niveau.Dat was bijvoorbeeld bij dit kalf niet het geval.Extra oplettendheid is dan geboden.	No	273			100+	0	0	0.0	0
1277169098649227265	.a.in NOS journaal aandacht voor de financile gevolgen van de coronacrisis voor gezinnen.Waardoor er geen geld is voor bijv. een fiets, schoolspullen, sportcontributie of verjaardag.Vraag om hulp!@<USER>	Yes	208		LeergeldNed JFSCNederland kinderhulp Jarige_Job	100+	1	0	0.0	0
1270656999634731009	Die Covid-19-pandemie het 'n vernietigende effek op veral klein, mikro- en mediumgrootte ondernemings met duisende van di ondernemings wat weens die afsonderingstydperk tot stilstand gedwing is.Lees hier:	Yes	205			100+	1	0	0.0	0
1298188281021108224	Volgens @<USER> valt de migratie van kansloze kansparels reuzemee.Volgens mij moet Leo snel even langs bij Hans Anders!Dit is Itali Leo, lijkt wel en beetje op jouw zo geliefde amsterdam!	No	190		Leolucassen	100+	0	0	0.0	0
1280958777798295559	Het gelijk van Maurice de HondRIVM:blootstelling aan coronavirus via aerosolen is mogelijk Opiniepeiler krijgt meer en meer gelijk over kleine druppels en ventilatie @<USER>	Yes	175		BLIKOPENER333	100+	1	0	0.0	0
1306987599635140613	@<USER>Aerosolenontkenning tot op de huidige dag, ontkennen van werking van bestaande geneesmiddelen, ontkennen van het bestaan van immuniteit.Toch allemaal zaken die meer en meer bekend worden.Jullie zijn een mastodont...cease to exist.	Yes	241		rivm Nieuwsuur	100+	1	0	0.0	0
1272821466090868736	Franse staatssecretaris:'Als Itali niet herstelt, komt Nederland er ook niet bovenop'.#FD#Europa.Water in de wijn doen; herkent u dat spreekwoord nog?#woordspelingen	Yes	170	FD Europa woordspelingen		100+	1	3	0.0	1
1293171066307837952	PVV stelt schriftelijke vragen over ventilatie Zoetermeerse scholen.70% van de ventilatiesystemen op scholen mogelijk onder de maat.Dit vormt .a.risico's i.v.m. corona.#PVV wil zo veilig mogelijke omgeving voor leerlingen en onderwijspersoneel.	Yes	248	PVV		100+	1	1	0.0	0
1292031503124312065	De baas van de viroloog Vincent Munster werkt onder Fauci, de kleine Amerikaanse coronageneraal.	Yes	96			91-100	1	0	0.0	0
1306628402598862848	Zaterdag de eerste competitiewedstrijd van het seizoen WVF- @<USER> Kom en moedigonze blauw witten aan op sportpark De Weide Steen om 15.00 uur.Hou wel de RIVM richtlijnen aan, zie voor meer info #mooisteclubvanzwolle #aanmoedigen #competitie	No	244	mooisteclubvanzwolle aanmoedigen competitie	cvvSparta	100+	0	3	0.0	0
