	tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
740	1238199590903570432	<s>Maatregelen coronavirus:</s><s>zorgen bij Gooiland nemen verder toe -</s>	No	63			61-70	0	0	0.0	0
741	1237999583676043274	<s>GaySayHello RT:</s><s>Helaas hebben we besloten om de kinderwens-speeddate van 22 maart vanwege het #coronavirus te annuleren.</s><s>We wilden het risico niet lopen dit last-minute te moeten doen en er voor niets heel veel (vrijwilligers)werk in te stoppen:</s><s>Hope</s>	No	250	coronavirus		100+	0	1	0.0	0
742	1247760371500199937	<s>@<USER></s><s>Van mij mogen ze ook naar Polen.</s><s>Mensen hebben de neiging om herkomst te benoemen, ik vraag aan Stella waarom.</s><s>Ik vind dat ze zich aan corona regels moeten houden.</s><s>En natuurlijk dat ze zich sociaal gedragen.</s>	No	215		PaarseKrokodila StellaBraam NicovanGog	100+	0	0	0.0	0
743	1253263801874558976	<s>@<USER> Wanneer nodig?</s><s>Je hebt er nog veel meer nodig voor containment.</s><s>Maar gelukkig weten we nu door het OMT lid onlangs bij Jinek zeker dat het kabinet nog steeds herd immunity nastreeft, ondanks alle ontkenningen van Rutte en het rivm.</s>	Yes	239		rivm	100+	1	0	0.0	0
744	1238096492046553099	<s>@<USER></s><s>Ik denk dat mensen nog verre van het punt zijn dat ze aandelen beu zijn.</s><s>Ik zie nog veel teveel mensen die zeer happy zijn om in aandelen te stappen.</s><s>De daling gaat zeer snel, maar remember.</s><s>Als we echt Itali scenario's zouden krijgen doorheen Europa, dan zijn we er nog niet.</s>	Yes	284		kwintenvh jvluijmans	100+	1	0	0.0	0
745	1247049062915940356	<s>Meerderheid:</s><s>corona ook kans voor het klimaat</s>	Yes	45			41-50	1	0	0.0	0
746	1238086125643804682	<s>Anuna zou een betoging willen organiseren tegen het coronavirus.</s><s>Er worden zo'n 1001 betogers verwacht.</s><s>Einde mededeling.</s>	No	121			100+	0	0	0.0	0
747	1242686626872123394	"<s>@<USER></s><s>Alhier vraagt @<USER> of Groeps Immunity slim is..</s><s>zijn antwoord is:</s><s>""NOT I REPEAT NOT""@<USER> CNN TODAY 25 Maart 2020</s>"	Yes	126		47pinkclouds camanpour thierrybaudet fvdemocratie rivm RIVM_vDissel	100+	1	0	0.0	0
748	1252227259060105216	<s>Ik was zo goed bezig om zoveel mogelijk plastic verpakkingen te vermijden.</s><s>Door corona piekt de plastic opnieuw.</s><s>Ik pleit schuldig.</s><s>Hoe lossen we dat op en houden we het veilig?</s><s>Aan #vitobelgium om mee naar oplossingen te zoeken...</s>	No	231	vitobelgium		100+	0	1	0.0	0
749	1248007196098478080	<s>@<USER></s><s>Maak je geen illusies, Itali verlaat de EU cht niet hoor.</s><s>Enig over hoeveel geld we het hier hebben?</s><s>Dat laten ze allemaal lopen denk je?</s>	Yes	145		Muze211	100+	1	0	0.0	0
750	1245377888423198722	<s>@<USER></s><s>Baudet negeert alles wat het RIVM zegt wat hem niet uitkomt.</s>	Yes	68		Pascal10715470	61-70	1	0	0.0	0
751	1232918983029989376	<s>Gisteren volgde herfst snel op lente.</s><s>Wall Street ruilde winst voor 0,4% verlies omwille van - jawel - coronavrees (in Californi ).</s><s>Amerikaanse 10-& 30-jaarsrente dalen tot all time lows, olieprijs zakt tot $51,6vat.</s><s>Zelfs bitcoin zakt tot onder $9000.</s><s>EU futures op -2,7%.</s><s>#Rood</s>	Yes	279	Rood		100+	1	1	0.0	0
752	1241274946124427264	<s>Zorgpersoneel mag gratis parkeren en andere coronamaatregelen in Rotterdam</s>	No	74			71-80	0	0	0.0	0
753	1240161828505821185	<s>Na de scholen veel te lang open laten, het eigenwijze NL alweer op het verkeerde pad ?</s><s>WHO kritisch:</s><s>Nederland, vaar niet blind op groepsimmuniteit | Coronavirus |</s>	Yes	163			100+	1	0	0.0	0
754	1242821549981343747	<s>@<USER></s><s>Dit is het gevaar van blind vertrouwen in het eigen systeem.</s><s>Dat doet het RIVM.</s><s>Zij houden geen of weinig rekening met de mogelijkheid van falen, daarom durven wij in Nederland zo dicht langs de rand.</s><s>Er is geen gezond wantrouwen in ons zelf, en dat is de ideale viruskatalysator.</s>	Yes	288		GalienMichaelNL	100+	1	0	0.0	0
755	1239237740790722576	"<s>Fritures, pizzeria""s, Chinezen, shoarmazaken etc.</s><s>Mag je ook niet meer afhalen?</s><s>Dan gaat men door of begint met hamsteren.</s><s>Koffieshops?</s><s>Niet meer afhalen?</s><s>Straatverkoop dus?</s><s>Wat een toestand zeg!</s><s>ZZP-ers</s><s>horeca geen inkomen.</s><s>Hoe verder?</s>"	Yes	236			100+	1	0	0.0	0
756	1250322614309937153	<s>Corona maakt van Koningsdag dit jaar Woningsdag</s>	No	47			41-50	0	0	0.0	0
757	1255844581213638656	<s>Kennelijk hebben ze in @<USER> nog niet genoeg geleerd van de #Corona.</s><s>Weer meer Brabanders opgenomen vanwege Corona.</s><s>Kennelijk snappen ze het daar nog steeds niet.</s><s>Dan moet @<USER> maar geheel op slot.</s><s>En dan ook stevig handhaven!</s>	Yes	231	Corona	Brabant Brabant	100+	1	1	0.0	1
758	1254999539339141121	<s>@<USER></s><s>Het virus zal ook in Itali blijven verspreiden!</s><s>En ook in Itali zullen mensen blijven overleiden.</s><s>Uiteindelijk gaat het erom wat volk een acceptabele verspreiding vind t..v. maatregelen.</s><s>Zeker omdat het nog zo lang gaat duren.</s>	Yes	234		JBNimbl3 ME_Valentijn HSpraakman rivm	100+	1	0	0.0	0
759	1242524227082821632	<s>Het Coronahotel in Heerlen zonder pati nten.</s><s>Straks toppertje op Who cares, nu ff cashen van de overheid.</s>	No	105			100+	0	0	0.0	0
760	1238348244738023426	<s>@<USER></s><s>Ik ben zo'n kunstenaar en ik hoop dat jullie de medische werkers gaan ondersteunen bij het vinden van een middel tegen SARSCORONA want daar hoor ik helemaal niets over.</s><s>De Pharma-industrie is behoorlijk stil op dit moment.</s>	Yes	230		groenlinks jesseklaver	100+	1	0	0.0	0
761	1233391748229029889	<s>corona is in mijn dorp HAHAHAHHAHAHA IM GONNA DIEEEE FINALLYYY</s>	No	62			61-70	0	0	0.0	0
762	1249999570370809856	<s>@<USER></s><s>Half Nederland kent geen geteste coronapatient...</s>	No	57		mevr_vanwijk	51-60	0	0	0.0	0
763	1244894264653479936	<s>@<USER></s><s>Mijn zoon doet alleen Itali werk, allebei de vrachtwagens staan nu stil, nul inkomen, maar de kosten gaan door.</s>	No	119		hgbrink Kuiper_Ed	100+	0	0	0.0	0
764	1242135891918893056	<s>In Duitsland hebben ze geconstateerd...</s><s>Dat mensen die het coronavirus hebben opgelopen ook in 30 % van de gevallen...last krijgen van diarree...</s><s>begrijp ik waarom er zoveel mensen zijn die toiletpapier hamsteren</s><s>:-(</s>	No	215			100+	0	0	0.0	0
765	1262332187220811776	<s>#COVID19 Is zo bezien wel het toppertje onder de recente bedreigingen van de mensheid...</s><s>In dit rijtje ontbreken natuurlijk nog terrorisme, Rusland, China en klimaatverandering</s><s>De angst regeert.</s>	No	193	COVID19		100+	0	1	0.0	3
766	1239637574488031237	"<s>Mensen die echt zo gaan denken, dat ze zichzelf als het ware kunnen bevrijden via de infectie, willen dat misschien wel met te veel in te korte tijd.</s><s>Dus ik vrees ""coronafeestjes""en andere oncontroleerbare ellende.</s><s>Discipline blijft essentieel.</s>"	No	244			100+	0	0	0.0	0
767	1244993126940508161	<s>Hartverwarmende match!</s><s>@<USER> , MCC Automatisering en @<USER> schenken 9 computers aan SBO de Vogelveste om thuisonderwijs mogelijk te maken!</s>	No	142		Amexlogistics RepairCafeLely	100+	0	0	0.0	0
768	1247048909823922176	"<s>Een andere aanpak om #Corona in te dammen:</s><s>effectiever, minder schadelijk voor de economie, maar wel de privacy in het geding:</s><s>Testen, opsporen, isoleren""</s>"	Yes	154	Corona		100+	1	1	0.0	1
769	1239319628670734342	<s>#COVID</s><s>19 #COVID19 #Coronavirusnl</s><s>#COVID19BE</s><s>#COVID19Belgium</s><s>mensen en jeugd</s><s>het feit dat de winkels open zijn van maandag tot vrijdag is een zeer domme move.</s><s>We moeten in full lockdown en we moeten de voedingswinkels ontlasten spreid je bezoek.</s><s>Stop kleding hobby en klus</s><s>winkel</s>	No	279	COVIDー19 COVID19 Coronavirusnl COVID19BE COVID19Belgium		100+	0	5	0.0	0
770	1256004327405223938	<s>@<USER></s><s>Ik vraag me af of Amerika ooit zal herstellen nadat #CoVid19 klaar is met huishouden.</s><s>Het is niet voor niks dat elke Amerikaan opgroeit met een door de strot geduwde trots.</s><s>Het is al langer een neerwaartse spiraal die de politiek krampachtig onder het tapijt schuift..</s>	No	276	CoVid19	debroervanroos	100+	0	1	0.0	3
771	1251141447195095041	<s>Toegepast psychologe</s><s>Jantien de Bruin</s><s>over ons bewustzijn van sterfelijkheid en de dood in tijden van corona.</s><s>Benieuwd geworden naar haar artikel:</s>	No	146			100+	0	0	0.0	0
772	1233154538800078848	<s>Slachtoffer</s><s>#coronavirus is ondernemer en heeft 2 dagen #carnaval gevierd.</s><s>#RIVM het contactonderzoek...</s><s>HOE DAN?</s>	Yes	113	coronavirus carnaval RIVM		100+	1	3	0.0	4
773	1232434962806083584	<s>@<USER></s><s>Het begint vooral een semantische discussie te worden, dit.</s><s>Maar als je alleen de longblaasjes als longen wilt kenmerken, kun je dus alsnog gerust zijn:</s><s>dan veroorzaakt het Coronavirus in de meeste gevallen geen longinfectie.</s><s>Of longontsteking, pneumonia, welke term</s><s>je wil.</s>	Yes	282		BlauweLotus judrill samgerrits enithka	100+	1	0	0.0	0
774	1250747230803431425	<s>@<USER></s><s>We worden gewoon voorgelogen en bedonderd in Nederland #rivm #mondkapjes</s>	Yes	80	rivm mondkapjes	gjknoops	71-80	1	2	0.0	4
775	1255301257402687490	<s>@<USER></s><s>Zeker zeer hard nodig maar het gaat weer druk worden op straat en laten we even afwachten wat we over een week gaan zien.</s><s>Als we gewoon zo veel als mogelijk is thuis blijven dan maken we plaats voor de andere mensen die wel hulp nodig hebben maar geen corona.</s><s>#</s><s>BlijfThuis</s>	No	279	BlijfThuis	Hannesz1956 telegraaf	100+	0	1	0.0	2
776	1235647537354125313	<s>@<USER></s><s>De bevolking in de streek (Pi monte + Veneto) is niet ouder dan in de rest v Itali , nl 28% 65+ers.</s>	No	107		aapbelgium JosPetersTRA	100+	0	0	0.0	0
777	1247267263083839491	<s>Bij Downing Street vertelt @<USER> dat @<USER> vanmiddag moeite kreeg met ademen en zuurstof heeft gekregen.</s><s>Hij is zover we weten bij bewustzijn, dus niet aan beademingsapparaat, maar die staat stand-by #BorisJohnson #Corona</s>	No	225	BorisJohnson Corona	BethRigby BorisJohnson	100+	0	2	0.0	1
778	1236741580469555202	<s>@<USER></s><s>Als het goed is wordt modellering toegepast en wijst die op exponenti le verspreiding.</s><s>Dat in combinatie met beperkte middelen in zorg is reden dat velen kritisch zijn op informatie en maatregelen.</s><s>Afwachten tijdens exponentiele groei is onlogisch en risicovol.</s><s>#COVID19NL</s>	Yes	280	COVID19NL	rivm	100+	1	1	0.0	0
779	1234200893651931138	<s>@<USER></s><s>In de eerste periode kreeg hij veel steun.</s><s>Nu wordt dat rap minder inderdaad.</s><s>Toen ik laatst las over dat Chinese meisje dat in een flat was mishandeld omwille van het Corona virus legde ik onwillekeurig de link met Smollet.</s><s>Dat is dus de pest van hate crimes verzinnen.</s>	Yes	278		TarakNL kayotickitchen	100+	1	0	0.0	0
780	1245245250584678401	<s>@<USER></s><s>Mensen dit moet tegen gehouden worden.</s><s>Ze profiteren gigantisch van het Coronavirus, 5G wordt doorgedrukt, contant geld afgeschaft, stikstof er doorheen gejasd, straks allemaal vaccineren, Islamitisch Europa en opdraaien voor de luie zuid Europese landen.</s><s>Wordt wakker</s>	Yes	275		EenVandaag VVD PvdA cdavandaag groenlinks D66 fvdemocratie 50pluspartij SPnl christenunie PartijvdDieren SGPnieuws DenkNL Opiniepanel IpsosNL	100+	1	0	0.0	0
781	1239564770572996608	<s>Het coronabeleid is een kwestie van proberen, zoals #Rutte een paar dagen terug al opmerkte.</s><s>Niemand weet precies wat je moet doen om het virus eronder te krijgen.</s><s>Het #RIVM ook niet.</s><s>Het zou dit instituut dan ook sieren als het wat meer bescheidenheid toonde.</s>	No	259	Rutte RIVM		100+	0	2	0.0	4
782	1240328661481504768	<s>Sluis en Knokke-Heist bestrijden nu samen het corona-virus</s>	No	58			51-60	0	0	0.0	0
783	1233297551232774144	"<s>Trump op z""n best:</s><s>het loopt het allemaal niet zo""</s><s>n vaart met het Corona virus in de VS.</s><s>Hiermee negeert hij glashard de waarschuwingen van hoofd afdeling vaccinaties CDC Nancy Messonnier.</s><s>Heel geruststellend zo""n president</s>"	Yes	223			100+	1	0	0.0	0
784	1233432555971579911	<s>@<USER></s><s>Ik hoor alleen maar corona</s>	No	34		JanBtwit	31-40	0	0	0.0	0
785	1238968356922896387	<s>#vindicat besmettingen vastgesteld #COVID19NL Fijn nog op caf gegaan!</s>	Yes	69	vindicat COVID19NL		61-70	1	2	0.0	0
786	1246697024709259264	<s>@<USER></s><s>Gaan heel veel ziek worden , en dat is ook nog hun eigen schuld.</s><s>Ze hebben straks ook geen opa,s en oma,s meer.</s><s>Ook jullie worden ziek van corona.</s><s>Over 3 weken grote uitbraak.</s><s>Ik ga niet voor je zorgen,denk er niet aan.</s>	Yes	227		NassauWillem Kristine29ha	100+	1	0	0.0	0
787	1242475676160020480	"<s>Tof nieuws!</s><s>Net bericht gekregen dat een van onze #COVID19 vacatures (op natuurlijk) ingevuld is.</s><s>""De vacature 'stikster mondmaskers' in #kruibeke is ingevuld door een 44-jarige Syri r die als kleermaker heeft gewerkt!""#VDAB #enallesbeweegt #coronacrisis</s>"	No	254	COVID19 kruibeke VDAB enallesbeweegt coronacrisis		100+	0	5	0.0	3
788	1249378205846437888	<s>Komt door het slappe beleidt van onze regering.</s><s>G n duidelijke afspraken regels voor de Corona uitgaans verboden.</s>	Yes	113			100+	1	0	0.0	0
789	1243245596267302912	<s>Maatregelen campings:</s><s>'Het is geen vakantietijd, het is crisistijd': APELDOORN - De Veiligheidsregio Noord- en Oost-Gelderland (VNOG) neemt extra maatregelen tegen verspreiding van het coronavirus.</s><s>Campings, #apeldoorn #rtvapeldoorn</s><s>#nieuws</s>	No	240	apeldoorn rtvapeldoorn nieuws		100+	0	3	0.0	1
790	1244530656564187136	<s>@<USER></s><s>Dat komt omdat de Partij van de Armoe...geen ballen heeft..</s>	No	67		LodewijkA rivm	61-70	0	0	0.0	0
791	1241743285334560770	<s>@<USER></s><s>Dat corona vooral over het internet waart</s>	No	49		vester71	41-50	0	0	0.0	0
792	1258445759097311235	<s>We moeten echt veel meer investeren in mensen leren hoe niet te besmetten.#covid19.Daarin ligt de sleutel voor het nieuwe normaal.</s>	Yes	130	covid19		100+	1	1	0.0	3
793	1243100124596879360	<s>FNV: economie moet socialer na de coronacrisis</s>	No	46			41-50	0	0	0.0	0
794	1244282584135335936	<s>Om niet meer hysterie te krijgen dan noodzakelijk.</s><s>Uit CBS cijfers blijkt dat er iedere dag in #Nederland al 381 mensen gemiddeld sterven.</s><s>Misschien moeten we wel verschil maken tussen met en door #COVID2019NL #coronavirus sterven.</s><s>@<USER></s>	Yes	239	Nederland COVID2019NL coronavirus	robertjensen thierrybaudet	100+	1	3	0.0	0
795	1239849289620348928	"<s>Lees ""In China in etmaal nog slechts n persoon besmet met coronavirus""op Nieuwsblik - - In China is in een tijdperk van 24 uur slechts n persoon besmet geraakt met het nieuwe coronavirus.</s><s>Het gaat om een pati nt in de stad...</s>"	No	225			100+	0	0	0.0	0
796	1260467665862307841	<s>Aangezien ons landje onderhand n grote AZC is, kunnen we morgen iedereen testen, behalve de grachtengordel van Femke Fatale en het Gooi, 72 uur op slot en daarna met z'n allen weer normaal doen..</s><s>maar ja #legevrijheid #kruideniers #Hugo #Rutte #Hugo #GGD #RIVM</s><s>#app #Vaccin</s><s>#test</s>	No	278	legevrijheid kruideniers Hugo Rutte Hugo GGD RIVM app Vaccin test		100+	0	10	0.0	4
797	1239929789747773442	<s>Begrijpend lezen luisteren een vak apart, sterker nog daar hangt best veel vanaf op school en ook nu, emoties, veronderstellingen en interpretaties zijn nog geen hypotheses en feiten... al helemaal geen conclusies.</s><s>#coronanederland</s>	Yes	231	coronanederland		100+	1	1	0.0	2
798	1252199233593184256	<s>A.s. donderdag bij @<USER> online, mijn gesprek met @<USER> Floris Alkemade olv @<USER>.</s><s>Over corona, thuiswerken, krimp vs groei, onbenutte kansen en de noodzaak om te durven dromen.</s>	No	183		DeBalie RijksBM TimSW	100+	0	0	0.0	0
799	1240608662697267203	<s>Update:</s><s>Pakketje met AirPods</s><s>Pro</s><s>zijn dus hoogstwaarschijnlijk gestolen in het depot van @<USER>.</s><s>Ik hoop dat de medewerker er gelukkig mee is en dat karma toeslaat tijdens deze Coronacrisis.</s><s>#blijfvanandermansspullenAF</s>	No	219	blijfvanandermansspullenAF	RedjePakketje	100+	0	1	0.0	0
800	1238166509840674817	<s>@<USER></s><s>Hoe lang gaat deze onzin nog duren?</s><s>Je hebt me met 1 beslissing 350 euro armer gemaakt, maar ondertussen kan het coronavirus zich nog gewoon verspreiden.</s><s>Bij een volgende keer eerst normale maatregelen proberen voor je deze onzin doordrukt!</s><s>12</s>	Yes	251		bruno_bruins	100+	1	0	0.0	0
801	1255739018127564800	<s>Ik heb net gedoneerd aan het project Crowdfunding tegen Corona.</s><s>Doneer jij ook?</s>	No	79			71-80	0	0	0.0	0
802	1241375047455059975	<s>8 km</s><s>anti-corona virus wandeling.</s><s>Vreemd genoeg liep iedereen naast de paden, maar goed, ik kon dus gewoon in het midden blijven lopen!</s>	No	135			100+	0	0	0.0	0
803	1249982334008426496	<s>@<USER> Alleen de juiste bestrijding van covid-19 Is ok.maar de experten lijken mij god niet.vooral ontkenning van algemeen maskergebruik.</s>	No	138		Joris_Docx GeertNoels	100+	0	0	0.0	0
804	1255787250538987521	<s>@<USER></s><s>Alweer een coalitie geleden zorgde #vanRijn met zijn Amvb list</s><s>er voor dat ze met vlag en wimpel door konden.</s><s>Zijn partij was destijds 'not amused' (understatement )</s><s>Men is gewend aan goedbedoelde leugentjes.</s><s>Dus onrust verwacht ik niet echt.</s>	Yes	250	vanRijn	Ferob10 Matthijs85 rivm	100+	1	1	0.0	0
805	1237469543095771136	<s>@<USER></s><s>Wacht maar tot de temperaturen in Europa omhoog gaan..</s><s>als de zon gaat schijnen en iedereen krijgt.weer de nodige vitaminen binnen, is de corona zo weg..</s><s>in de zomer hoor je ook bijna nooit dat iemand griep heeft..</s>	Yes	222		mauricedehond	100+	1	0	0.0	0
806	1239250156463230976	<s>Skole gesluit van Woensdag tot Dinsdag, 14 April.</s><s>Ander vakansies sal korter gemaak word om op te maak, s pres. Cyril Ramaphosa.</s><s>#CoronaVirusSA #covid19SA @<USER></s>	No	162	CoronaVirusSA covid19SA	RapportSA	100+	0	2	0.0	2
807	1244240478998011905	<s>@<USER></s><s>Dat betekent vandaag al een tekort aan IC bedden...</s>	Yes	59		rivm	51-60	1	0	0.0	0
808	1240284621394317312	<s>Het #RIVM met van Dissel heeft door de situatie in China 2 maanden de kans gehad te leren en te reageren.</s><s>Niets daarvan, doormodderen was het thema ondanks moties van @<USER> en #PVV om in te grijpen.</s><s>Maar ja, de rest van de 2e Kamer stemt dan automatisch tegen.</s>	Yes	262	RIVM PVV	fvdemocratie	100+	1	2	0.0	4
809	1239154740447137794	<s>@<USER></s><s>Dat kan ik ook begrijpen (dus even ontvolgen tot het virus is uitgeraasd mag uiteraard), maar we laten Itali nu niet in de kou staan.</s><s>En af en toe even wegdromen bij Itali ipv huiveren bij nieuwe cijfers is wat veel lezers nu toch ook graag doen.</s>	No	254		BRenkema	100+	0	0	0.0	0
810	1243523552776794112	<s>@<USER></s><s>Uiteraard wil ik je het advies geven enkel van huis te gaan als dit niet anders kan zoals het Rivm adviseert.</s><s>De aangescherpte regels kan je vinden op en zullen betekenen dat het niet is toegestaan.</s><s>^SvT</s>	No	211		Eoinkeane	100+	0	0	0.0	0
811	1237734345802203137	<s>Met het testen wordt afgewogen omgegaan, vanwege een tekort aan testmateriaal.</s><s>Hoe kan daar nu al een tekort aan zijn?</s>	No	118			100+	0	0	0.0	0
812	1244281364364636160	"<s>'Er is gerechtvaardigde kritiek op de stelligheid waarmee het RIVM sommige voorspellingen maakt.</s><s>En kritiek op kabinet en parlement die hun beslissingen baseren op zo""n smalle basis'.</s><s>Ik noem dat 'falen'.</s>"	Yes	204			100+	1	0	0.0	0
813	1238210708887736327	<s>In verband met de verscherpte maatregelen rondom, het coronavirus mogen wij tm 31 maart helaas geen concerten geven.</s><s>Mocht u kaarten hebben voor een van onze concerten in deze periode, dan wordt u door de betreffende zaal nader ge nformeerd.</s>	No	241			100+	0	0	0.0	0
814	1248604123043377152	<s>De federale musea krijgen toestemming om met hun spaargeld de coronaputten te vullen.</s><s>Maar is hun spaarpot groot genoeg?</s>	No	120			100+	0	0	0.0	0
815	1244910747865530368	<s>Het Laatste Nieuws vergelijkt aanpak coronavirus met die van Vlaams Belang via @<USER></s>	No	86		SCEPTR_online	81-90	0	0	0.0	0
816	1247576187708325888	<s>Totalitaire machtsgreep van Rutte over die apps, zelfs de KGB krijgt hier natte dromen van #apps #persconferentie #Rutte #COVID19 #telegraaf #lockdowneffect</s><s>#supermoon</s><s>#cameltoechallenge</s>	Yes	186	apps persconferentie Rutte COVID19 telegraaf lockdowneffect supermoon cameltoechallenge		100+	1	8	0.0	4
817	1240664306917748737	"<s>#HeelNederlandThuisinBeweging</s><s>: Olga Commandeur verzorgt een livetraining op voor thuiszittend Nederland!</s><s>Vrijdag 20 maart om 18.15 uur.</s><s>Doe je mee?</s><s>Laat ""t weten via de Facebook-pagina!</s><s>#coronavirus #thuiswerken</s>"	No	211	HeelNederlandThuisinBeweging coronavirus thuiswerken		100+	0	3	0.0	2
818	1242058292341374976	<s>Gisteren coronale betrekking gehad met iemand die het echt had.</s>	No	63			61-70	0	0	0.0	0
819	1253061459057299457	<s>@<USER></s><s>Met meer beschermings middelen hadden we duizenden besmettingen en doden kunnen voorkomen , Maar mondkapjes regelen homaar,</s><s>Wel elk coronadebat worden we overladen met heel vele woorden door Hugo , Na 6 weken nog steeds geen daden.</s>	Yes	239		PieterOmtzigt	100+	1	0	0.0	0
820	1230902201217933312	"<s>Jan-Cees</s><s>Vogelaar: Uitplaatsen veebedrijven heeft amper effect""En:</s><s>RIVM heeft kennelijk weer wat te verbergen.""Een interview.</s><s>#stikstof #boerenprotest #Mesdagfonds</s><s>#RIVM</s>"	Yes	169	stikstof boerenprotest Mesdagfonds RIVM		100+	1	4	0.0	4
821	1247960892970582016	<s>'De coronacrisis leidt tot een stagnatie van duurzame projecten.</s><s>Toch zijn er veel redenen om door te gaan met de energietransitie'</s>	No	131			100+	0	0	0.0	0
822	1238987846599479297	<s>Intensive care-arts:</s><s>'Het is nu echt crisis...!' - #zorg #coronavirus #pandemie</s><s>#longziekten</s>	No	92	zorg coronavirus pandemie longziekten		91-100	0	4	0.0	0
823	1237827523842650113	<s>De overheid communiceert niet consequent over het #COVID19, maar verwacht wel dat de bevolking consequent acties onderneemt, @<USER> in #deafspraak</s>	Yes	147	COVID19 deafspraak	brinckie	100+	1	2	0.0	3
824	1233997968199634946	<s>@<USER></s><s>Over Hamsteren gesproken!</s><s>Door rijst te bewaren in de oorlog, 9 maanden oud kreeg ik rijstewater vanwege heftige dysenterie in 1944 in Eindhoven, ook ons buurjongetje bleef in leven.</s><s>Er stond geen houdbaarheidsdatum op de zak rijst!</s><s>Gelooft u daarin?</s><s>Ik niet!</s>	No	267		shossontwits	100+	0	0	0.0	0
825	1240300595782746113	<s>Goed nieuws uit Berlijn.</s><s>De burgemeester moet mogelijk in quarantaine...vanwege het Corona-virus...</s>	No	99			91-100	0	0	0.0	0
826	1240315690625773575	<s>Als je niet meer uit eten kunt brengt @<USER> het gewoon thuis.</s><s>Met gebruiksaanwijzing...</s><s>Top!</s><s>#coronavirusNederland</s><s>#horeca #horecadicht</s><s>#COVID2019</s>	No	147	coronavirusNederland horeca horecadicht COVID2019	r_lemortier	100+	0	4	0.0	1
827	1263551260524982272	<s>Nieuwe straatvraag</s><s>Uit onderzoek is gebleken dat mensen in Zuid-Holland tijdens de coronacrisis meer seks hebben.</s><s>Hoe groot is het aandeel van de Hagenezen in die stijging?</s><s>#denhaag</s><s>#seks #seksincoronatijd</s><s>#coronavirus #coronaseks</s>	No	230	denhaag seks seksincoronatijd coronavirus coronaseks		100+	0	5	0.0	0
828	1238890227650957312	<s>Er sterven nu nog steeds een stuk meer mensen door de normale griep, maar de sterfte percentages zijn bij #covid19 wel wat ongunstiger: voor griep</s><s>2000 doden op 1.7 mil geinfecteerde = 0.1%.</s><s>En het lijkt rond de 0.3% voor cov19.</s><s>Herstel van covid duurt +-3 weken.</s>	No	263	covid19		100+	0	1	0.0	3
829	1255576526390788098	"<s>Uitgerekend precies als het #Songfestival zo""n geweldige slogan heeft als #OpenUp, duikt er ineens een of ander miserabel #coronavirus op waardoor het hele #Songfestival niet kan doorgaan en er weer een andere slogan verzonnen moet worden volgend jaar.</s>"	No	252	Songfestival OpenUp coronavirus Songfestival		100+	0	4	0.0	0
830	1246026953779548167	<s>Rupsvrij : biologisch tegen de rups is eindelijk leverbaar + uitgebreide openingstijden ivm Corona -</s>	No	100			91-100	0	0	0.0	0
831	1247879756453826560	<s>@<USER></s><s>Tot nu toe krijgen wij in Nederland vrij weinig Corona van Koeien, Varkens en kippen, h !</s>	No	97		fokkesukke	91-100	0	0	0.0	0
832	1246144739491172352	<s>Ik las net 'Er is geen hond in Nederland met Corona' en ik moest het drie keer opnieuw lezen tot ik het begreep.</s>	No	112			100+	0	0	0.0	0
833	1240355643774644225	<s>@<USER></s><s>Ja, dat wordt dan de corona-generatie.</s>	No	46		mertenhou hilbrandie MyrtheHilkens	41-50	0	0	0.0	0
834	1255386071875059713	<s>@<USER></s><s>Dat dicht- en thuisblijven</s><s>het meest verstandig is totdat de situatie zo is dat het virus zich niet of nauwelijks nog verspreidt.</s><s>Is dat genoeg?</s><s>De wereld weet nog steeds slechts een deel van wat het virus doet en acteert naar wat het constateert.</s>	Yes	255		Monique1044 debroervanroos	100+	1	0	0.0	0
835	1250727411630723072	<s>@<USER></s><s>Ja, maar dat maakt dus in die zin niks uit, want immuniteit is nog niet zeker.</s><s>Wat ik begrijp is juist de beste weg van testen, traceren en isoleren hier nog mogelijk</s>	Yes	174		MartinViel josschaafsma	100+	1	0	0.0	0
836	1258068506869993473	<s>Geen PowerPoint vandaag maar live</s><s>streaming van de veiligheidsraad.</s><s>Ik had het me zo ingebeeld.</s><s>#COVID19</s>	No	104	COVID19		100+	0	1	0.0	3
837	1242728380384116736	"<s>Pano en de race tegen de klok in ziekenhuizen en labs:</s><s>""Niet bang om coronavirus op te lopen, wel om uit te vallen</s>"	No	114			100+	0	0	0.0	0
838	1244671390973861888	"<s>Lubach begint actie tegen aan corona verdienend""Rumag: Triestste merk van de eeuw""</s>"	No	82			81-90	0	0	0.0	0
839	1251058495199330306	<s>Tijdens de coronacrisis zijn alle medewerkers nog inventiever dan anders.</s><s>Topjuf Irene van @<USER> verzorgt daarom vandaag de @<USER> vanuit huis.</s><s>Vandaag geen huiswerk, juist de geplande Koningsspelen.</s><s>Zie youtube gymjuf Irene.</s><s>Voorproefje:</s>	No	241		DeHeerdstee koningsspelen	100+	0	0	0.0	0
840	1233055629759143937	<s>@<USER></s><s>het verschil zit hem in de natuurlijke griep en wat in een lab gekweekt word</s>	Yes	84		KC_Frederiks NOS rivm	81-90	1	0	0.0	0
